,Customer_ID,Age,Subscription_Length_(months),Monthly_Fee,Usage_Rate,Referral_Count,Customer_Satisfaction,Service_Tier,Payment_Method,Active_Status,Auto-Renewal,Join_Date,Annual_Expenditure,Average_Monthly_Discount,Profitability
21598,21599,25,9,50.0,18,9,5,Standard,PayPal,True,False,2024-03-13,600.0,0.0,90.0
21599,21600,32,24,67.5,19,1,5,Premium,Bank Transfer,False,True,2023-09-01,810.0,7.5,128.25
21600,21601,62,9,75.0,0,3,1,Premium,Credit Card,False,False,2024-08-19,900.0,0.0,0.0
21601,21602,24,9,30.0,14,9,4,Basic,Venmo,True,False,2024-07-07,360.0,0.0,42.0
21602,21603,36,24,67.5,10,2,4,Premium,Credit Card,False,True,2023-04-17,810.0,7.5,67.5
21603,21604,57,4,25.0,17,4,5,Premium,Credit Card,True,False,2023-01-06,300.0,0.0,42.5
21604,21605,59,8,67.5,19,4,5,Premium,Bank Transfer,True,True,2023-10-11,810.0,7.5,128.25
21605,21606,34,18,90.0,8,3,3,VIP,Credit Card,True,True,2022-10-02,1080.0,10.0,72.0
21606,21607,18,9,50.0,14,8,3,Standard,PayPal,False,False,2023-04-22,600.0,0.0,70.0
21607,21608,62,3,25.0,14,2,4,Premium,Credit Card,False,False,2023-10-20,300.0,0.0,35.0
21608,21609,46,6,75.0,14,1,3,Premium,Credit Card,False,False,2022-09-30,900.0,0.0,105.0
21609,21610,30,23,67.5,1,3,2,Premium,Credit Card,False,True,2024-03-12,810.0,7.5,6.75
21610,21611,65,19,100.0,0,1,1,VIP,Credit Card,True,False,2023-08-07,1200.0,0.0,0.0
21611,21612,46,5,25.0,1,3,1,VIP,Bank Transfer,False,False,2023-01-28,300.0,0.0,2.5
21612,21613,58,17,75.0,0,3,2,Premium,Bank Transfer,False,False,2023-11-27,900.0,0.0,0.0
21613,21614,59,19,90.0,18,4,4,VIP,Bank Transfer,True,True,2023-10-15,1080.0,10.0,162.0
21614,21615,23,24,45.0,20,9,5,Standard,PayPal,True,True,2024-06-08,540.0,5.0,90.0
21615,21616,22,3,25.0,17,9,4,Premium,PayPal,True,True,2024-06-04,300.0,0.0,42.5
21616,21617,51,8,90.0,11,3,4,VIP,Bank Transfer,True,True,2024-04-05,1080.0,10.0,99.0
21617,21618,28,9,50.0,16,6,5,Standard,PayPal,True,False,2023-03-14,600.0,0.0,80.0
21618,21619,26,22,45.0,10,8,3,Standard,PayPal,True,True,2023-10-08,540.0,5.0,45.0
21619,21620,55,23,100.0,9,3,3,VIP,Credit Card,False,False,2024-05-25,1200.0,0.0,90.0
21620,21621,57,22,67.5,18,4,5,Premium,Credit Card,True,True,2024-01-30,810.0,7.5,121.5
21621,21622,58,8,90.0,4,1,1,VIP,Bank Transfer,False,True,2023-10-25,1080.0,10.0,36.0
21622,21623,26,14,50.0,15,8,5,Standard,PayPal,True,False,2023-08-25,600.0,0.0,75.0
21623,21624,25,23,100.0,14,6,4,VIP,Venmo,False,False,2023-05-11,1200.0,0.0,140.0
21624,21625,61,10,67.5,16,3,5,Premium,Bank Transfer,True,True,2024-03-01,810.0,7.5,108.0
21625,21626,57,17,100.0,6,0,3,VIP,Credit Card,False,False,2024-02-15,1200.0,0.0,60.0
21626,21627,20,3,25.0,18,7,4,Premium,PayPal,True,False,2023-10-03,300.0,0.0,45.0
21627,21628,30,3,25.0,2,3,3,Standard,Credit Card,True,True,2022-12-20,300.0,0.0,5.0
21628,21629,36,3,25.0,19,1,5,VIP,Bank Transfer,True,True,2023-07-18,300.0,0.0,47.5
21629,21630,51,4,25.0,3,4,1,VIP,Bank Transfer,True,False,2022-09-10,300.0,0.0,7.5
21630,21631,49,17,67.5,7,2,3,Premium,Bank Transfer,False,True,2023-09-09,810.0,7.5,47.25
21631,21632,66,14,100.0,14,2,3,VIP,Credit Card,True,False,2024-06-01,1200.0,0.0,140.0
21632,21633,33,2,25.0,12,0,4,Premium,Bank Transfer,True,False,2024-03-09,300.0,0.0,30.0
21633,21634,53,12,67.5,2,0,2,Premium,Credit Card,False,True,2022-11-16,810.0,7.5,13.5
21634,21635,35,5,25.0,8,3,4,VIP,Bank Transfer,False,False,2022-11-27,300.0,0.0,20.0
21635,21636,31,22,100.0,8,2,4,VIP,Credit Card,False,False,2022-12-01,1200.0,0.0,80.0
21636,21637,47,2,25.0,9,1,4,VIP,Bank Transfer,False,True,2023-07-30,300.0,0.0,22.5
21637,21638,19,12,50.0,19,9,4,Standard,Venmo,True,False,2023-12-11,600.0,0.0,95.0
21638,21639,30,9,45.0,17,2,5,Standard,Bank Transfer,False,True,2023-04-28,540.0,5.0,76.5
21639,21640,44,23,75.0,2,4,3,Premium,Bank Transfer,True,False,2022-09-02,900.0,0.0,15.0
21640,21641,69,9,67.5,21,3,5,Premium,Credit Card,False,True,2023-03-23,810.0,7.5,141.75
21641,21642,34,20,100.0,1,0,1,VIP,Bank Transfer,True,False,2024-03-11,1200.0,0.0,10.0
21642,21643,48,23,75.0,11,0,4,Premium,Bank Transfer,True,False,2024-03-11,900.0,0.0,82.5
21643,21644,32,1,25.0,8,4,3,VIP,Bank Transfer,True,False,2023-12-16,300.0,0.0,20.0
21644,21645,37,24,100.0,1,1,1,VIP,Credit Card,False,False,2023-09-01,1200.0,0.0,10.0
21645,21646,22,7,27.0,16,6,4,Basic,Venmo,False,True,2023-08-02,324.0,3.0,43.2
21646,21647,24,23,30.0,16,8,5,Basic,Venmo,True,False,2024-08-22,360.0,0.0,48.0
21647,21648,35,18,100.0,7,3,3,VIP,Bank Transfer,False,False,2023-12-15,1200.0,0.0,70.0
21648,21649,28,10,67.5,21,6,5,Premium,PayPal,False,True,2024-05-10,810.0,7.5,141.75
21649,21650,49,15,67.5,19,3,5,Premium,Credit Card,True,True,2022-09-12,810.0,7.5,128.25
21650,21651,67,9,67.5,13,4,4,Premium,Bank Transfer,True,True,2023-05-14,810.0,7.5,87.75
21651,21652,44,11,100.0,5,4,1,VIP,Credit Card,False,False,2023-05-10,1200.0,0.0,50.0
21652,21653,43,24,75.0,5,2,3,Premium,Bank Transfer,False,False,2024-03-06,900.0,0.0,37.5
21653,21654,54,1,25.0,15,0,5,VIP,Bank Transfer,False,False,2023-04-15,300.0,0.0,37.5
21654,21655,62,11,67.5,4,1,3,Premium,Credit Card,True,True,2023-05-07,810.0,7.5,27.0
21655,21656,45,1,25.0,2,4,1,Premium,Credit Card,True,False,2022-11-24,300.0,0.0,5.0
21656,21657,67,5,25.0,11,2,4,Premium,Bank Transfer,False,False,2023-06-30,300.0,0.0,27.5
21657,21658,19,18,27.0,17,6,5,Basic,Venmo,False,True,2023-04-02,324.0,3.0,45.900000000000006
21658,21659,37,1,25.0,0,2,1,VIP,Bank Transfer,True,False,2024-02-28,300.0,0.0,0.0
21659,21660,21,10,100.0,10,6,3,VIP,PayPal,False,False,2023-01-14,1200.0,0.0,100.0
21660,21661,30,13,45.0,11,3,4,Standard,Credit Card,True,True,2022-09-15,540.0,5.0,49.5
21661,21662,41,8,90.0,4,0,1,VIP,Bank Transfer,True,True,2023-01-28,1080.0,10.0,36.0
21662,21663,65,13,75.0,20,1,4,Premium,Bank Transfer,False,False,2023-08-21,900.0,0.0,150.0
21663,21664,55,20,100.0,1,4,1,VIP,Credit Card,False,False,2022-10-22,1200.0,0.0,10.0
21664,21665,57,2,25.0,6,3,2,VIP,Credit Card,True,True,2023-06-12,300.0,0.0,15.0
21665,21666,65,21,75.0,16,2,5,Premium,Credit Card,True,False,2024-08-19,900.0,0.0,120.0
21666,21667,62,12,90.0,19,1,5,VIP,Bank Transfer,True,True,2024-02-16,1080.0,10.0,171.0
21667,21668,46,13,67.5,3,3,3,Premium,Bank Transfer,False,True,2023-02-12,810.0,7.5,20.25
21668,21669,53,22,67.5,1,1,3,Premium,Credit Card,False,True,2023-05-04,810.0,7.5,6.75
21669,21670,19,8,67.5,12,8,4,Premium,Venmo,False,True,2023-09-30,810.0,7.5,81.0
21670,21671,58,15,90.0,17,2,4,VIP,Credit Card,True,True,2023-10-07,1080.0,10.0,153.0
21671,21672,35,7,90.0,21,1,4,VIP,Credit Card,False,True,2022-10-24,1080.0,10.0,189.0
21672,21673,66,7,100.0,11,4,4,VIP,Bank Transfer,True,False,2023-07-11,1200.0,0.0,110.0
21673,21674,25,17,30.0,16,7,4,Basic,Venmo,False,False,2022-10-12,360.0,0.0,48.0
21674,21675,32,19,67.5,21,3,5,Premium,Bank Transfer,False,True,2023-04-06,810.0,7.5,141.75
21675,21676,58,3,25.0,17,4,5,VIP,Credit Card,False,False,2022-10-14,300.0,0.0,42.5
21676,21677,34,7,90.0,18,1,5,VIP,Bank Transfer,True,True,2022-10-24,1080.0,10.0,162.0
21677,21678,40,12,67.5,0,4,2,Premium,Credit Card,False,True,2024-04-16,810.0,7.5,0.0
21678,21679,19,14,100.0,18,7,4,VIP,Venmo,True,False,2023-12-01,1200.0,0.0,180.0
21679,21680,23,2,25.0,11,6,4,Basic,PayPal,True,False,2023-09-08,300.0,0.0,27.5
21680,21681,46,7,67.5,7,1,4,Premium,Credit Card,False,True,2022-10-17,810.0,7.5,47.25
21681,21682,44,16,90.0,7,4,3,VIP,Credit Card,False,True,2023-05-27,1080.0,10.0,63.0
21682,21683,54,9,67.5,19,1,5,Premium,Credit Card,True,True,2024-01-13,810.0,7.5,128.25
21683,21684,66,1,25.0,11,2,3,VIP,Bank Transfer,True,False,2024-01-13,300.0,0.0,27.5
21684,21685,51,12,75.0,1,4,3,Premium,Credit Card,True,False,2024-05-08,900.0,0.0,7.5
21685,21686,35,2,25.0,0,0,2,Premium,Bank Transfer,False,False,2022-09-21,300.0,0.0,0.0
21686,21687,59,22,100.0,1,4,1,VIP,Credit Card,True,False,2023-04-04,1200.0,0.0,10.0
21687,21688,27,18,27.0,12,5,4,Basic,PayPal,True,True,2024-05-11,324.0,3.0,32.4
21688,21689,55,14,90.0,11,1,4,VIP,Bank Transfer,True,True,2024-04-07,1080.0,10.0,99.0
21689,21690,61,12,67.5,7,0,3,Premium,Credit Card,False,True,2023-09-17,810.0,7.5,47.25
21690,21691,34,18,67.5,19,3,5,Premium,Credit Card,True,True,2024-07-26,810.0,7.5,128.25
21691,21692,30,5,25.0,19,3,5,Basic,Credit Card,True,True,2024-02-05,300.0,0.0,47.5
21692,21693,69,7,67.5,19,4,4,Premium,Credit Card,False,True,2024-08-27,810.0,7.5,128.25
21693,21694,65,4,25.0,16,3,5,Premium,Credit Card,False,True,2024-05-03,300.0,0.0,40.0
21694,21695,59,13,90.0,12,3,4,VIP,Credit Card,True,True,2024-05-14,1080.0,10.0,108.0
21695,21696,44,16,67.5,0,0,1,Premium,Credit Card,True,True,2024-06-14,810.0,7.5,0.0
21696,21697,19,22,30.0,16,6,5,Basic,Venmo,False,False,2023-03-21,360.0,0.0,48.0
21697,21698,51,16,100.0,10,0,3,VIP,Credit Card,False,False,2022-10-04,1200.0,0.0,100.0
21698,21699,48,19,75.0,8,4,4,Premium,Bank Transfer,True,False,2024-07-13,900.0,0.0,60.0
21699,21700,40,4,25.0,1,4,2,Premium,Bank Transfer,True,False,2024-05-14,300.0,0.0,2.5
21700,21701,24,20,100.0,21,6,5,VIP,PayPal,False,False,2023-05-09,1200.0,0.0,210.0
21701,21702,55,20,75.0,10,2,4,Premium,Credit Card,False,False,2022-10-08,900.0,0.0,75.0
21702,21703,50,1,25.0,6,2,1,VIP,Credit Card,True,False,2023-08-25,300.0,0.0,15.0
21703,21704,29,13,67.5,20,8,5,Premium,PayPal,False,True,2023-03-28,810.0,7.5,135.0
21704,21705,62,20,90.0,14,0,4,VIP,Credit Card,True,True,2023-08-21,1080.0,10.0,126.0
21705,21706,29,20,90.0,17,6,4,VIP,Venmo,False,True,2024-04-30,1080.0,10.0,153.0
21706,21707,36,22,67.5,4,3,2,Premium,Credit Card,False,True,2023-01-21,810.0,7.5,27.0
21707,21708,26,9,45.0,10,9,4,Standard,PayPal,False,True,2022-12-05,540.0,5.0,45.0
21708,21709,27,10,90.0,17,9,5,VIP,PayPal,True,True,2022-11-21,1080.0,10.0,153.0
21709,21710,34,6,75.0,18,1,5,Premium,Credit Card,True,False,2024-06-02,900.0,0.0,135.0
21710,21711,67,22,75.0,14,2,4,Premium,Credit Card,False,False,2024-04-04,900.0,0.0,105.0
21711,21712,57,7,100.0,6,4,2,VIP,Bank Transfer,True,False,2024-08-30,1200.0,0.0,60.0
21712,21713,56,23,100.0,6,3,2,VIP,Credit Card,False,False,2023-07-08,1200.0,0.0,60.0
21713,21714,58,16,100.0,12,4,3,VIP,Bank Transfer,True,False,2022-09-08,1200.0,0.0,120.0
21714,21715,27,17,90.0,20,7,5,VIP,PayPal,True,True,2023-04-01,1080.0,10.0,180.0
21715,21716,29,24,75.0,11,6,3,Premium,PayPal,True,False,2023-08-30,900.0,0.0,82.5
21716,21717,32,1,25.0,17,3,5,VIP,Credit Card,True,False,2024-04-07,300.0,0.0,42.5
21717,21718,48,9,90.0,2,2,2,VIP,Credit Card,True,True,2022-12-27,1080.0,10.0,18.0
21718,21719,32,14,75.0,5,1,1,Premium,Bank Transfer,False,False,2022-09-19,900.0,0.0,37.5
21719,21720,45,15,67.5,15,4,5,Premium,Credit Card,True,True,2024-01-12,810.0,7.5,101.25
21720,21721,21,4,25.0,21,9,5,Standard,Venmo,False,False,2022-12-21,300.0,0.0,52.5
21721,21722,53,8,67.5,9,3,3,Premium,Bank Transfer,True,True,2023-05-20,810.0,7.5,60.75
21722,21723,18,15,90.0,11,9,3,VIP,PayPal,False,True,2024-02-01,1080.0,10.0,99.0
21723,21724,61,22,100.0,12,2,3,VIP,Credit Card,False,False,2024-05-17,1200.0,0.0,120.0
21724,21725,51,4,25.0,6,1,2,VIP,Credit Card,False,False,2023-12-10,300.0,0.0,15.0
21725,21726,64,19,67.5,12,0,4,Premium,Credit Card,False,True,2023-12-17,810.0,7.5,81.0
21726,21727,34,3,25.0,8,0,3,VIP,Credit Card,False,False,2022-12-15,300.0,0.0,20.0
21727,21728,56,8,75.0,1,1,2,Premium,Credit Card,True,False,2022-11-26,900.0,0.0,7.5
21728,21729,55,2,25.0,7,1,4,Premium,Credit Card,False,False,2023-09-20,300.0,0.0,17.5
21729,21730,61,22,100.0,7,3,4,VIP,Credit Card,False,False,2024-02-02,1200.0,0.0,70.0
21730,21731,68,8,100.0,17,0,5,VIP,Bank Transfer,False,False,2024-06-09,1200.0,0.0,170.0
21731,21732,50,8,67.5,1,2,1,Premium,Bank Transfer,True,True,2024-06-09,810.0,7.5,6.75
21732,21733,38,17,67.5,14,2,3,Premium,Credit Card,True,True,2023-09-17,810.0,7.5,94.5
21733,21734,43,16,90.0,2,4,3,VIP,Bank Transfer,False,True,2023-11-10,1080.0,10.0,18.0
21734,21735,63,16,100.0,19,0,4,VIP,Credit Card,True,False,2024-02-25,1200.0,0.0,190.0
21735,21736,53,16,67.5,13,3,4,Premium,Bank Transfer,False,True,2023-07-10,810.0,7.5,87.75
21736,21737,22,7,67.5,15,5,5,Premium,PayPal,True,True,2023-01-25,810.0,7.5,101.25
21737,21738,50,15,67.5,1,0,1,Premium,Credit Card,True,True,2023-11-21,810.0,7.5,6.75
21738,21739,18,17,67.5,14,9,4,Premium,PayPal,True,True,2023-10-05,810.0,7.5,94.5
21739,21740,23,3,25.0,18,8,4,Basic,PayPal,False,True,2023-05-13,300.0,0.0,45.0
21740,21741,54,1,25.0,21,3,5,VIP,Bank Transfer,True,True,2023-05-09,300.0,0.0,52.5
21741,21742,19,8,50.0,21,5,5,Standard,PayPal,False,False,2024-07-21,600.0,0.0,105.0
21742,21743,22,7,90.0,17,9,4,VIP,PayPal,True,True,2024-06-20,1080.0,10.0,153.0
21743,21744,43,18,100.0,1,0,3,VIP,Bank Transfer,True,False,2023-01-09,1200.0,0.0,10.0
21744,21745,58,23,100.0,3,1,3,VIP,Credit Card,False,False,2023-04-24,1200.0,0.0,30.0
21745,21746,68,5,25.0,15,3,5,Premium,Bank Transfer,False,True,2023-10-27,300.0,0.0,37.5
21746,21747,64,15,75.0,19,2,4,Premium,Credit Card,True,False,2023-08-18,900.0,0.0,142.5
21747,21748,30,7,50.0,17,0,4,Standard,Bank Transfer,True,False,2023-12-08,600.0,0.0,85.0
21748,21749,29,10,30.0,16,5,5,Basic,PayPal,False,False,2024-01-05,360.0,0.0,48.0
21749,21750,22,16,30.0,18,8,5,Basic,PayPal,True,False,2023-01-10,360.0,0.0,54.0
21750,21751,19,23,27.0,11,7,4,Basic,Venmo,False,True,2022-11-08,324.0,3.0,29.700000000000003
21751,21752,21,2,25.0,21,6,5,VIP,PayPal,False,False,2024-08-26,300.0,0.0,52.5
21752,21753,44,18,67.5,5,1,3,Premium,Credit Card,False,True,2024-05-11,810.0,7.5,33.75
21753,21754,67,15,75.0,11,2,4,Premium,Credit Card,False,False,2023-10-18,900.0,0.0,82.5
21754,21755,27,23,90.0,14,6,4,VIP,Venmo,True,True,2022-10-30,1080.0,10.0,126.0
21755,21756,30,19,50.0,11,1,4,Standard,Credit Card,False,False,2024-07-15,600.0,0.0,55.0
21756,21757,61,20,67.5,2,4,1,Premium,Credit Card,False,True,2023-11-12,810.0,7.5,13.5
21757,21758,19,14,75.0,14,8,4,Premium,PayPal,False,False,2023-08-30,900.0,0.0,105.0
21758,21759,43,23,75.0,18,1,5,Premium,Credit Card,False,False,2024-08-05,900.0,0.0,135.0
21759,21760,32,2,25.0,18,2,5,Premium,Credit Card,True,False,2024-01-29,300.0,0.0,45.0
21760,21761,63,18,67.5,16,4,4,Premium,Bank Transfer,True,True,2023-11-06,810.0,7.5,108.0
21761,21762,27,9,45.0,11,5,4,Standard,Venmo,True,True,2024-07-01,540.0,5.0,49.5
21762,21763,39,1,25.0,13,3,3,VIP,Credit Card,False,False,2023-07-06,300.0,0.0,32.5
21763,21764,57,16,75.0,3,4,2,Premium,Bank Transfer,False,False,2023-08-13,900.0,0.0,22.5
21764,21765,42,12,75.0,13,1,4,Premium,Bank Transfer,True,False,2023-07-12,900.0,0.0,97.5
21765,21766,32,12,67.5,10,1,4,Premium,Credit Card,False,True,2022-12-01,810.0,7.5,67.5
21766,21767,30,19,50.0,11,2,3,Standard,Credit Card,True,False,2023-02-02,600.0,0.0,55.0
21767,21768,25,10,45.0,20,5,5,Standard,Venmo,True,True,2023-07-28,540.0,5.0,90.0
21768,21769,38,20,100.0,16,2,5,VIP,Credit Card,True,False,2024-03-07,1200.0,0.0,160.0
21769,21770,38,5,25.0,3,1,1,Premium,Bank Transfer,False,False,2024-05-30,300.0,0.0,7.5
21770,21771,39,3,25.0,15,0,4,Premium,Bank Transfer,False,True,2023-04-11,300.0,0.0,37.5
21771,21772,63,9,90.0,5,1,1,VIP,Credit Card,False,True,2022-12-05,1080.0,10.0,45.0
21772,21773,50,21,90.0,5,2,1,VIP,Bank Transfer,True,True,2023-03-23,1080.0,10.0,45.0
21773,21774,62,23,75.0,17,3,4,Premium,Credit Card,False,False,2023-11-29,900.0,0.0,127.5
21774,21775,44,15,90.0,20,2,5,VIP,Bank Transfer,False,True,2023-03-16,1080.0,10.0,180.0
21775,21776,57,14,90.0,19,4,5,VIP,Bank Transfer,False,True,2024-03-01,1080.0,10.0,171.0
21776,21777,67,11,75.0,16,3,5,Premium,Bank Transfer,False,False,2023-07-16,900.0,0.0,120.0
21777,21778,39,13,67.5,14,3,3,Premium,Bank Transfer,True,True,2022-11-21,810.0,7.5,94.5
21778,21779,47,7,100.0,8,3,4,VIP,Bank Transfer,False,False,2024-07-31,1200.0,0.0,80.0
21779,21780,26,2,25.0,14,7,4,Basic,Venmo,True,True,2024-01-29,300.0,0.0,35.0
21780,21781,62,3,25.0,1,3,2,VIP,Bank Transfer,False,True,2023-09-14,300.0,0.0,2.5
21781,21782,52,20,100.0,1,0,1,VIP,Bank Transfer,True,False,2024-02-01,1200.0,0.0,10.0
21782,21783,35,8,67.5,7,4,3,Premium,Credit Card,True,True,2024-02-28,810.0,7.5,47.25
21783,21784,59,1,25.0,7,2,4,Premium,Credit Card,False,False,2023-01-22,300.0,0.0,17.5
21784,21785,22,21,30.0,14,7,4,Basic,PayPal,False,False,2024-03-13,360.0,0.0,42.0
21785,21786,44,4,25.0,17,2,4,Premium,Bank Transfer,False,False,2024-01-12,300.0,0.0,42.5
21786,21787,23,13,45.0,20,5,5,Standard,Venmo,False,True,2024-06-18,540.0,5.0,90.0
21787,21788,49,24,75.0,13,1,3,Premium,Credit Card,True,False,2023-12-22,900.0,0.0,97.5
21788,21789,25,14,50.0,20,5,5,Standard,PayPal,True,False,2023-11-07,600.0,0.0,100.0
21789,21790,56,9,67.5,7,1,3,Premium,Credit Card,True,True,2024-06-18,810.0,7.5,47.25
21790,21791,38,3,25.0,19,3,5,Premium,Bank Transfer,False,True,2023-06-24,300.0,0.0,47.5
21791,21792,35,14,90.0,9,0,3,VIP,Bank Transfer,True,True,2024-02-14,1080.0,10.0,81.0
21792,21793,31,4,25.0,21,3,4,Premium,Credit Card,False,False,2022-09-07,300.0,0.0,52.5
21793,21794,32,17,90.0,10,3,3,VIP,Credit Card,False,True,2024-06-08,1080.0,10.0,90.0
21794,21795,59,15,67.5,18,2,5,Premium,Bank Transfer,False,True,2022-09-19,810.0,7.5,121.5
21795,21796,43,12,100.0,17,3,5,VIP,Credit Card,True,False,2022-11-13,1200.0,0.0,170.0
21796,21797,61,14,100.0,17,3,4,VIP,Bank Transfer,True,False,2024-01-27,1200.0,0.0,170.0
21797,21798,49,19,100.0,18,3,5,VIP,Bank Transfer,True,False,2023-05-28,1200.0,0.0,180.0
21798,21799,56,10,100.0,6,0,2,VIP,Credit Card,True,False,2024-01-07,1200.0,0.0,60.0
21799,21800,45,5,25.0,7,4,4,Premium,Bank Transfer,True,False,2023-05-28,300.0,0.0,17.5
21800,21801,56,24,75.0,14,3,4,Premium,Bank Transfer,True,False,2023-04-08,900.0,0.0,105.0
21801,21802,60,17,90.0,15,4,5,VIP,Credit Card,False,True,2023-12-17,1080.0,10.0,135.0
21802,21803,49,17,100.0,19,3,4,VIP,Bank Transfer,False,False,2024-01-15,1200.0,0.0,190.0
21803,21804,30,3,25.0,18,4,5,Basic,Bank Transfer,False,True,2023-11-07,300.0,0.0,45.0
21804,21805,32,16,90.0,10,0,4,VIP,Bank Transfer,False,True,2022-12-22,1080.0,10.0,90.0
21805,21806,35,9,75.0,6,2,3,Premium,Bank Transfer,False,False,2023-04-14,900.0,0.0,45.0
21806,21807,56,17,100.0,18,1,5,VIP,Credit Card,True,False,2022-09-28,1200.0,0.0,180.0
21807,21808,23,20,27.0,17,9,5,Basic,Venmo,False,True,2022-11-19,324.0,3.0,45.900000000000006
21808,21809,28,12,45.0,13,9,3,Standard,PayPal,True,True,2022-09-07,540.0,5.0,58.5
21809,21810,49,24,100.0,15,3,5,VIP,Credit Card,True,False,2022-12-01,1200.0,0.0,150.0
21810,21811,57,2,25.0,7,3,4,Premium,Bank Transfer,False,False,2023-06-18,300.0,0.0,17.5
21811,21812,37,20,67.5,17,1,4,Premium,Credit Card,True,True,2023-01-24,810.0,7.5,114.75
21812,21813,50,16,67.5,7,4,4,Premium,Credit Card,False,True,2024-03-11,810.0,7.5,47.25
21813,21814,57,23,75.0,12,3,4,Premium,Bank Transfer,True,False,2022-11-01,900.0,0.0,90.0
21814,21815,25,23,100.0,19,7,5,VIP,Venmo,False,False,2024-03-22,1200.0,0.0,190.0
21815,21816,68,21,75.0,12,3,4,Premium,Credit Card,False,False,2023-06-05,900.0,0.0,90.0
21816,21817,52,23,67.5,17,3,5,Premium,Credit Card,False,True,2023-01-02,810.0,7.5,114.75
21817,21818,22,6,100.0,16,8,4,VIP,PayPal,True,True,2024-08-11,1200.0,0.0,160.0
21818,21819,52,2,25.0,9,0,4,Premium,Bank Transfer,True,True,2024-06-20,300.0,0.0,22.5
21819,21820,64,9,100.0,0,4,2,VIP,Credit Card,True,False,2023-01-27,1200.0,0.0,0.0
21820,21821,31,5,25.0,4,4,2,VIP,Bank Transfer,True,False,2023-07-26,300.0,0.0,10.0
21821,21822,38,18,67.5,2,2,1,Premium,Bank Transfer,False,True,2022-09-19,810.0,7.5,13.5
21822,21823,64,22,100.0,8,2,4,VIP,Bank Transfer,True,False,2023-06-14,1200.0,0.0,80.0
21823,21824,41,21,75.0,7,2,4,Premium,Credit Card,False,False,2023-08-24,900.0,0.0,52.5
21824,21825,34,18,67.5,15,3,5,Premium,Credit Card,True,True,2022-10-06,810.0,7.5,101.25
21825,21826,35,10,100.0,9,3,3,VIP,Bank Transfer,False,False,2023-10-28,1200.0,0.0,90.0
21826,21827,51,10,67.5,18,2,5,Premium,Credit Card,True,True,2023-03-13,810.0,7.5,121.5
21827,21828,29,23,75.0,16,9,4,Premium,Venmo,True,False,2023-01-31,900.0,0.0,120.0
21828,21829,33,10,75.0,4,1,3,Premium,Bank Transfer,True,False,2023-11-21,900.0,0.0,30.0
21829,21830,21,18,30.0,15,9,5,Basic,Venmo,False,False,2023-04-29,360.0,0.0,45.0
21830,21831,42,16,75.0,7,3,3,Premium,Credit Card,True,False,2023-09-21,900.0,0.0,52.5
21831,21832,51,23,67.5,10,2,4,Premium,Bank Transfer,False,True,2023-11-29,810.0,7.5,67.5
21832,21833,45,6,75.0,7,0,4,Premium,Credit Card,True,False,2023-10-10,900.0,0.0,52.5
21833,21834,63,12,90.0,12,2,4,VIP,Bank Transfer,False,True,2023-03-01,1080.0,10.0,108.0
21834,21835,28,4,25.0,10,8,4,Premium,PayPal,False,True,2024-08-15,300.0,0.0,25.0
21835,21836,30,20,50.0,16,1,4,Standard,Credit Card,True,False,2024-03-01,600.0,0.0,80.0
21836,21837,48,16,75.0,15,2,5,Premium,Bank Transfer,True,False,2024-02-20,900.0,0.0,112.5
21837,21838,42,22,90.0,21,4,4,VIP,Credit Card,True,True,2024-08-17,1080.0,10.0,189.0
21838,21839,56,22,67.5,8,3,4,Premium,Credit Card,True,True,2024-08-07,810.0,7.5,54.0
21839,21840,27,22,45.0,17,5,5,Standard,Venmo,True,True,2023-01-14,540.0,5.0,76.5
21840,21841,41,11,100.0,0,3,3,VIP,Bank Transfer,True,False,2024-01-08,1200.0,0.0,0.0
21841,21842,18,1,25.0,17,7,5,VIP,Venmo,False,False,2023-04-16,300.0,0.0,42.5
21842,21843,42,5,25.0,4,0,3,VIP,Credit Card,False,True,2023-12-20,300.0,0.0,10.0
21843,21844,45,17,100.0,17,4,5,VIP,Credit Card,True,False,2023-08-20,1200.0,0.0,170.0
21844,21845,53,11,75.0,6,2,3,Premium,Credit Card,False,False,2023-10-21,900.0,0.0,45.0
21845,21846,35,14,90.0,17,3,5,VIP,Credit Card,False,True,2023-10-29,1080.0,10.0,153.0
21846,21847,23,9,100.0,21,9,5,VIP,PayPal,False,False,2024-05-14,1200.0,0.0,210.0
21847,21848,19,10,30.0,13,6,3,Basic,PayPal,True,False,2023-11-30,360.0,0.0,39.0
21848,21849,20,4,25.0,20,6,5,VIP,Venmo,True,True,2023-10-18,300.0,0.0,50.0
21849,21850,63,2,25.0,15,1,5,Premium,Credit Card,True,False,2023-12-30,300.0,0.0,37.5
21850,21851,25,6,75.0,21,9,4,Premium,PayPal,False,True,2023-07-06,900.0,0.0,157.5
21851,21852,48,3,25.0,13,1,4,Premium,Bank Transfer,True,False,2024-04-22,300.0,0.0,32.5
21852,21853,65,13,100.0,15,0,5,VIP,Credit Card,True,False,2023-07-03,1200.0,0.0,150.0
21853,21854,36,12,75.0,19,4,5,Premium,Credit Card,True,False,2024-04-08,900.0,0.0,142.5
21854,21855,67,18,90.0,14,0,3,VIP,Credit Card,True,True,2023-09-23,1080.0,10.0,126.0
21855,21856,23,6,50.0,15,7,4,Standard,PayPal,False,True,2024-01-25,600.0,0.0,75.0
