num_passengers,sales_channel,trip_type,booking_class,purchase_lead_time_days,length_of_stay,flight_hour,flight_day,departure_airport,arrival_airport,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration_hrs,booking_complete,ticket_price_$
1,Internet,RoundTrip,Business,14,6,8,Sun,KIX,PER,Australia,0,0,1,7,0,2827
2,Internet,RoundTrip,Business,12,6,8,Sat,KIX,PER,Australia,0,0,1,7,0,2476
2,Internet,RoundTrip,Business,66,6,13,Tue,KIX,PER,Japan,0,0,0,7,0,3489
3,Internet,RoundTrip,Business,4,6,11,Wed,KIX,PER,Australia,1,0,0,7,0,2938
1,Internet,RoundTrip,Business,0,6,0,Sun,KIX,PNH,Japan,0,0,0,7,1,2970
1,Internet,RoundTrip,Economy,121,6,4,Thu,KIX,PNH,Cambodia,0,0,0,7,0,1292
1,Internet,RoundTrip,Admiral,26,6,8,Fri,KIX,PNH,Japan,1,0,0,7,1,4369
1,Mobile,RoundTrip,Business,5,6,13,Tue,KIX,PNH,China,1,0,0,7,0,2644
1,Internet,RoundTrip,Admiral,81,6,9,Thu,KIX,PNH,Japan,1,1,0,7,0,4758
1,Internet,RoundTrip,Admiral,23,6,14,Wed,KIX,PNH,Cambodia,0,0,0,7,0,4032
7,Internet,RoundTrip,Economy,35,6,19,Sun,KIX,REP,United States,1,0,0,7,0,1273
1,Mobile,RoundTrip,Admiral,51,6,12,Tue,KIX,REP,Japan,0,0,0,7,0,3607
1,Internet,RoundTrip,Admiral,15,6,9,Mon,KIX,REP,Japan,1,0,0,7,0,4211
1,Internet,RoundTrip,Economy,195,6,12,Wed,KIX,REP,Japan,0,0,0,7,0,1527
3,Internet,RoundTrip,Economy,144,6,1,Wed,KIX,REP,Japan,0,0,0,7,0,877
1,Internet,RoundTrip,Business,32,6,11,Sat,KIX,REP,Japan,1,0,0,7,1,2060
4,Internet,RoundTrip,Admiral,91,6,4,Tue,KIX,REP,Japan,0,0,0,7,0,4598
1,Mobile,RoundTrip,Admiral,11,6,23,Sat,KIX,REP,Japan,0,0,0,7,0,3652
1,Internet,RoundTrip,Admiral,82,6,11,Tue,KIX,REP,Japan,0,0,0,7,0,4012
1,Internet,RoundTrip,Admiral,17,6,10,Mon,KIX,REP,Japan,1,0,0,7,0,4038
1,Internet,RoundTrip,Economy,61,6,23,Tue,KIX,REP,Japan,1,0,1,7,1,650
1,Mobile,RoundTrip,Admiral,18,6,2,Sun,KIX,RGN,Myanmar (Burma),0,0,0,7,0,3817
2,Internet,RoundTrip,Business,34,6,12,Wed,KIX,RGN,Japan,0,0,0,7,0,2504
1,Mobile,RoundTrip,Admiral,25,6,13,Wed,KIX,RGN,Japan,0,0,0,7,0,4028
1,Internet,RoundTrip,Business,30,6,3,Mon,KIX,RGN,Japan,1,0,1,7,0,2019
1,Internet,RoundTrip,Admiral,33,6,16,Mon,KIX,RGN,Japan,0,0,0,7,0,4402
1,Internet,RoundTrip,Admiral,18,6,13,Wed,KIX,RGN,Japan,0,0,0,7,0,4017
2,Internet,RoundTrip,Business,115,6,14,Mon,KIX,RGN,Japan,0,1,0,7,0,2098
4,Internet,RoundTrip,Economy,424,6,4,Wed,KIX,SBW,Malaysia,0,0,0,7,1,1013
5,Internet,RoundTrip,Economy,237,6,4,Tue,KIX,SBW,Malaysia,1,0,0,7,0,650
3,Mobile,RoundTrip,Business,275,6,8,Mon,KIX,SBW,Malaysia,0,0,0,7,0,3344
4,Internet,RoundTrip,Economy,229,6,13,Sun,KIX,SBW,Malaysia,0,0,0,7,0,1342
2,Internet,RoundTrip,Economy,57,6,17,Tue,KIX,SBW,Japan,0,0,0,7,0,1989
2,Internet,RoundTrip,Admiral,49,6,10,Sun,KIX,SGN,Japan,1,0,0,7,0,4031
4,Internet,RoundTrip,Admiral,20,6,9,Tue,KIX,SGN,Vietnam,1,0,0,7,1,4946
2,Internet,RoundTrip,Admiral,39,6,15,Wed,KIX,SGN,Japan,0,0,0,7,0,3620
1,Internet,RoundTrip,Admiral,9,6,15,Mon,KIX,SGN,Vietnam,1,0,1,7,1,4736
3,Internet,RoundTrip,Business,4,6,13,Tue,KIX,SGN,Japan,0,0,1,7,0,3185
2,Internet,RoundTrip,Business,7,6,14,Sun,KIX,SGN,Vietnam,0,0,1,7,0,3335
1,Internet,RoundTrip,Business,32,6,17,Sat,KIX,SGN,Japan,1,1,1,7,0,2392
2,Mobile,RoundTrip,Admiral,15,6,15,Mon,KIX,SGN,Japan,0,0,0,7,0,3834
1,Internet,RoundTrip,Business,66,6,11,Mon,KIX,SGN,Japan,0,0,0,7,0,2636
2,Internet,RoundTrip,Economy,43,6,12,Sun,KIX,SGN,Japan,0,0,0,7,0,527
1,Internet,RoundTrip,Economy,39,6,7,Wed,KIX,SGN,Japan,1,0,0,7,1,1537
1,Internet,RoundTrip,Admiral,9,6,0,Fri,KIX,SGN,Japan,0,0,0,7,0,3962
1,Internet,RoundTrip,Business,41,6,7,Thu,KIX,SIN,Singapore,1,0,0,7,1,2333
4,Internet,RoundTrip,Business,13,6,15,Tue,KIX,SIN,Singapore,1,0,0,7,1,2295
1,Internet,RoundTrip,Admiral,69,6,10,Tue,KIX,SIN,Singapore,1,0,1,7,0,3544
1,Internet,RoundTrip,Admiral,122,6,13,Sat,KIX,SIN,Japan,1,0,0,7,0,4585
1,Mobile,RoundTrip,Admiral,29,6,3,Mon,KIX,SIN,China,0,0,0,7,0,4220
4,Mobile,RoundTrip,Admiral,235,6,14,Sat,KIX,SIN,Singapore,1,0,1,7,0,4263
1,Internet,RoundTrip,Business,66,6,17,Sat,KIX,SIN,Japan,0,0,0,7,0,3236
1,Internet,RoundTrip,Business,44,6,12,Tue,KIX,SIN,Singapore,1,0,1,7,1,2832
1,Internet,RoundTrip,Economy,20,6,12,Mon,KIX,SIN,Singapore,1,0,0,7,0,342
2,Internet,RoundTrip,Economy,62,6,17,Fri,KIX,SIN,Singapore,0,1,1,7,1,474
1,Internet,RoundTrip,Business,27,6,13,Fri,KIX,SIN,Singapore,1,1,1,7,1,2646
1,Internet,RoundTrip,Admiral,14,6,9,Tue,KIX,SIN,Singapore,0,0,0,7,0,4865
1,Internet,RoundTrip,Economy,51,6,2,Thu,KIX,SIN,Singapore,1,1,1,7,1,1337
1,Internet,RoundTrip,Business,10,6,15,Thu,KIX,SIN,Singapore,1,1,1,7,1,3209
1,Internet,RoundTrip,Business,21,6,8,Thu,KIX,SIN,Singapore,1,0,0,7,1,3333
1,Internet,RoundTrip,Business,4,6,15,Mon,KIX,SIN,Singapore,1,1,1,7,1,2303
2,Internet,RoundTrip,Admiral,178,6,2,Mon,KIX,SIN,Malaysia,1,1,1,7,1,4439
2,Internet,RoundTrip,Economy,53,6,15,Sun,KIX,SIN,Singapore,0,1,0,7,0,800
2,Internet,RoundTrip,Economy,352,6,8,Sun,KIX,SIN,Malaysia,1,0,1,7,1,1673
2,Internet,RoundTrip,Economy,17,6,2,Wed,KIX,SIN,Singapore,0,0,1,7,0,370
1,Internet,RoundTrip,Economy,60,6,7,Sun,KIX,SIN,Japan,0,0,0,7,0,1111
1,Internet,RoundTrip,Business,16,6,3,Fri,KIX,SIN,Singapore,1,0,0,7,0,2462
1,Internet,RoundTrip,Admiral,20,6,14,Mon,KIX,SIN,Malaysia,1,0,0,7,0,4018
3,Internet,RoundTrip,Economy,8,6,9,Tue,KIX,SIN,Singapore,1,0,0,7,0,1461
2,Internet,RoundTrip,Admiral,245,6,3,Tue,KIX,SIN,Singapore,1,1,1,7,1,3628
1,Internet,RoundTrip,Economy,7,6,16,Sun,KIX,SIN,Singapore,0,0,0,7,0,1447
1,Internet,RoundTrip,Economy,330,6,4,Fri,KIX,SIN,Thailand,0,0,0,7,0,1593
1,Internet,RoundTrip,Economy,40,6,15,Fri,KIX,SIN,Japan,1,0,0,7,0,273
1,Internet,RoundTrip,Admiral,50,6,12,Wed,KIX,SIN,Japan,1,0,0,7,0,3672
1,Internet,RoundTrip,Economy,103,6,3,Sat,KIX,SIN,Singapore,1,0,1,7,1,833
1,Internet,RoundTrip,Business,80,6,3,Sat,KIX,SIN,Japan,1,0,1,7,0,2397
1,Internet,RoundTrip,Business,42,6,13,Sun,KIX,SIN,Singapore,0,1,0,7,1,2177
2,Mobile,RoundTrip,Admiral,37,6,16,Sat,KIX,SIN,Singapore,0,0,0,7,0,4986
1,Internet,RoundTrip,Admiral,103,6,10,Fri,KIX,SIN,Singapore,1,0,1,7,0,4389
2,Internet,RoundTrip,Economy,64,6,7,Tue,KIX,SIN,Japan,1,0,0,7,0,1924
1,Internet,RoundTrip,Economy,23,6,15,Tue,KIX,SIN,Japan,0,0,0,7,0,323
2,Internet,RoundTrip,Admiral,49,6,1,Fri,KIX,SIN,Singapore,1,0,1,7,0,4654
2,Internet,RoundTrip,Business,18,6,2,Wed,KIX,SIN,Singapore,1,1,1,7,1,2538
2,Mobile,RoundTrip,Economy,96,6,15,Fri,KIX,SIN,Singapore,1,1,0,7,0,470
2,Mobile,RoundTrip,Admiral,11,6,21,Wed,KIX,SIN,Singapore,1,1,1,7,0,4745
2,Internet,RoundTrip,Admiral,15,6,3,Sat,KIX,SIN,Singapore,1,0,0,7,0,4943
2,Internet,RoundTrip,Economy,70,6,13,Fri,KIX,SIN,Singapore,0,0,0,7,0,872
2,Internet,RoundTrip,Economy,47,6,23,Wed,KIX,SIN,Japan,1,0,0,7,0,1641
2,Internet,RoundTrip,Economy,57,6,13,Mon,KIX,SIN,Singapore,1,0,0,7,0,1624
4,Internet,RoundTrip,Economy,39,6,12,Mon,KIX,SIN,Singapore,1,0,0,7,1,1025
2,Internet,RoundTrip,Economy,5,6,3,Wed,KIX,SIN,Singapore,0,1,0,7,0,334
1,Internet,RoundTrip,Business,49,6,3,Mon,KIX,SIN,Singapore,1,0,0,7,1,2304
2,Internet,RoundTrip,Business,115,6,14,Sun,KIX,SIN,Japan,1,0,0,7,0,2995
3,Mobile,RoundTrip,Admiral,6,6,1,Fri,KIX,SIN,Singapore,1,0,0,7,0,4409
1,Mobile,RoundTrip,Business,45,6,9,Sat,KIX,SIN,Singapore,1,0,0,7,1,2799
1,Internet,RoundTrip,Business,315,6,0,Tue,KIX,SIN,Malaysia,1,1,0,7,0,3497
2,Internet,RoundTrip,Business,10,6,14,Tue,KIX,SIN,Singapore,1,0,0,7,1,2434
1,Internet,RoundTrip,Admiral,4,6,7,Thu,KIX,SIN,Singapore,1,1,1,7,0,4745
2,Internet,RoundTrip,Admiral,19,6,14,Sat,KIX,SIN,Singapore,1,0,1,7,0,4618
3,Internet,RoundTrip,Economy,49,6,11,Sun,KIX,SIN,Singapore,1,0,0,7,0,743
4,Internet,RoundTrip,Business,54,6,15,Wed,KIX,SIN,Singapore,1,0,0,7,0,3324
1,Internet,RoundTrip,Admiral,30,6,4,Mon,KIX,SUB,Japan,0,0,1,7,0,3945
1,Mobile,RoundTrip,Economy,44,6,15,Sat,KIX,SUB,Finland,1,0,1,7,0,559
3,Internet,RoundTrip,Admiral,377,6,9,Sun,KIX,SUB,Indonesia,1,0,0,7,1,4463
1,Internet,RoundTrip,Economy,42,6,14,Wed,KIX,SUB,Indonesia,1,0,1,7,1,1201
1,Internet,RoundTrip,Economy,17,6,2,Mon,KIX,SUB,Indonesia,0,0,0,7,0,1535
1,Internet,RoundTrip,Business,37,6,14,Mon,KIX,SYD,Japan,1,0,0,8.58,1,2710
1,Internet,OneWay,Economy,18,6,5,Tue,KIX,SYD,Australia,1,0,1,8.58,0,1829
1,Mobile,RoundTrip,Economy,200,6,13,Tue,KIX,SYD,South Korea,0,0,0,8.58,0,544
1,Internet,RoundTrip,Economy,154,6,9,Mon,KIX,SYD,Australia,0,0,1,8.58,0,1195
1,Mobile,RoundTrip,Admiral,22,6,2,Sun,KIX,TGG,Japan,0,0,0,7,0,4108
1,Internet,RoundTrip,Business,78,6,14,Thu,KIX,TRZ,Japan,0,0,1,7,0,3193
1,Internet,RoundTrip,Business,33,6,14,Sun,KIX,TWU,Japan,1,0,0,7,0,2358
1,Internet,RoundTrip,Admiral,302,6,14,Fri,KIX,TWU,Malaysia,0,0,0,7,0,4490
2,Mobile,RoundTrip,Economy,55,6,4,Sat,KLO,MEL,Australia,1,1,0,8.83,0,1456
2,Internet,RoundTrip,Business,6,6,19,Thu,KLO,MEL,Australia,0,0,1,8.83,1,2497
1,Internet,RoundTrip,Business,96,6,8,Fri,KLO,MEL,Australia,0,0,0,8.83,0,3330
2,Internet,RoundTrip,Admiral,59,6,11,Sun,KLO,MEL,Australia,1,1,1,8.83,0,4794
2,Internet,RoundTrip,Business,271,6,5,Fri,KLO,MEL,Australia,0,0,0,8.83,0,2739
1,Internet,RoundTrip,Business,320,6,1,Tue,KLO,MEL,Australia,0,1,0,8.83,0,2774
1,Internet,RoundTrip,Economy,204,6,1,Thu,KLO,OOL,Australia,1,1,0,8.83,0,1854
2,Internet,RoundTrip,Admiral,54,6,0,Tue,KLO,OOL,Australia,1,1,0,8.83,0,4465
2,Internet,RoundTrip,Admiral,191,6,10,Wed,KLO,SYD,Australia,0,1,1,8.58,0,3580
1,Internet,RoundTrip,Admiral,37,6,7,Wed,KLO,SYD,Australia,0,0,0,8.58,0,3567
2,Internet,RoundTrip,Business,256,6,8,Sat,KLO,SYD,Australia,1,0,0,8.58,0,2993
1,Mobile,RoundTrip,Admiral,26,6,15,Wed,KNO,MEL,Australia,1,0,1,8.83,0,4675
1,Internet,RoundTrip,Admiral,14,6,14,Wed,KNO,MEL,Australia,0,0,0,8.83,0,4177
1,Internet,RoundTrip,Business,36,6,7,Fri,KNO,MEL,Indonesia,1,0,1,8.83,0,3069
2,Internet,RoundTrip,Business,208,6,15,Sun,KNO,MEL,Indonesia,1,0,1,8.83,0,3335
1,Internet,RoundTrip,Economy,20,6,23,Fri,KNO,MEL,Australia,0,0,0,8.83,0,1340
1,Internet,RoundTrip,Admiral,67,6,4,Sat,KNO,MEL,Australia,1,0,1,8.83,0,4281
1,Mobile,RoundTrip,Economy,25,6,2,Sun,KNO,OOL,Australia,0,0,0,8.83,0,1024
1,Mobile,RoundTrip,Economy,353,6,10,Wed,KNO,PEK,Indonesia,0,0,0,6.42,0,1259
1,Internet,RoundTrip,Admiral,177,6,13,Mon,KNO,PEK,Indonesia,1,0,0,6.42,0,4446
2,Internet,RoundTrip,Admiral,197,6,5,Mon,KNO,PEK,Indonesia,0,0,0,6.42,1,4455
1,Internet,RoundTrip,Admiral,16,6,8,Mon,KNO,PEK,Indonesia,0,0,1,6.42,0,4103
2,Internet,RoundTrip,Admiral,279,6,5,Tue,KNO,PEK,Indonesia,1,0,0,6.42,0,3966
1,Mobile,RoundTrip,Admiral,50,6,11,Fri,KNO,PEK,United States,0,0,0,6.42,0,3974
2,Internet,RoundTrip,Economy,244,6,13,Tue,KNO,PEK,Indonesia,1,1,0,6.42,0,1441
3,Internet,RoundTrip,Admiral,181,6,21,Thu,KNO,PEK,Indonesia,0,0,0,6.42,0,3728
1,Internet,RoundTrip,Admiral,2,6,13,Tue,KNO,PER,Australia,0,0,0,5.62,0,4286
1,Internet,RoundTrip,Economy,55,6,6,Thu,KNO,PER,Australia,0,0,1,5.62,0,1194
1,Internet,RoundTrip,Admiral,36,6,2,Sat,KNO,PER,Australia,1,0,0,5.62,0,4501
1,Internet,RoundTrip,Admiral,76,6,2,Fri,KNO,PER,Australia,1,0,0,5.62,0,4913
4,Internet,RoundTrip,Economy,17,6,1,Fri,KNO,PUS,South Korea,1,1,1,6.33,0,1004
1,Internet,RoundTrip,Admiral,7,6,5,Mon,KNO,PUS,South Korea,1,1,1,6.33,0,3868
1,Internet,RoundTrip,Admiral,0,6,0,Thu,KNO,PUS,South Korea,1,1,1,6.33,0,3652
1,Internet,RoundTrip,Admiral,6,6,5,Tue,KNO,PUS,South Korea,1,1,1,6.33,0,3751
4,Internet,RoundTrip,Admiral,11,6,4,Thu,KNO,PUS,South Korea,1,1,1,6.33,0,4633
1,Internet,RoundTrip,Admiral,11,6,10,Thu,KNO,PUS,Indonesia,1,1,1,6.33,0,4698
1,Internet,RoundTrip,Admiral,87,6,11,Tue,KNO,PUS,South Korea,0,0,1,6.33,0,4661
2,Internet,RoundTrip,Admiral,11,6,7,Thu,KNO,PUS,Indonesia,1,1,1,6.33,0,4681
1,Internet,RoundTrip,Admiral,14,6,7,Wed,KNO,PVG,Japan,0,0,0,5.33,1,4080
2,Internet,RoundTrip,Business,56,6,12,Mon,KNO,PVG,Indonesia,1,0,0,5.33,0,2071
3,Internet,RoundTrip,Admiral,325,6,12,Mon,KNO,PVG,Indonesia,0,0,1,5.33,0,3557
3,Internet,CircleTrip,Business,218,6,23,Fri,KNO,PVG,Indonesia,1,1,0,5.33,0,2884
1,Internet,RoundTrip,Admiral,245,6,3,Tue,KNO,PVG,Indonesia,0,0,0,5.33,0,4442
2,Mobile,RoundTrip,Business,41,6,16,Fri,KNO,PVG,Indonesia,1,0,0,5.33,0,2377
1,Internet,RoundTrip,Economy,426,6,3,Thu,KNO,PVG,Indonesia,0,0,0,5.33,0,818
1,Internet,RoundTrip,Economy,426,6,3,Thu,KNO,PVG,Indonesia,0,0,0,5.33,0,673
1,Internet,RoundTrip,Economy,113,6,11,Mon,KNO,SYD,Australia,1,0,0,8.58,0,1281
2,Internet,RoundTrip,Admiral,46,6,10,Thu,KNO,SYD,Australia,1,1,1,8.58,0,4474
2,Internet,RoundTrip,Economy,205,6,5,Sun,KNO,SYD,Indonesia,0,0,0,8.58,0,1077
4,Internet,RoundTrip,Admiral,115,6,7,Fri,KNO,SYD,Indonesia,1,0,0,8.58,0,4086
1,Internet,RoundTrip,Admiral,127,6,6,Wed,KNO,SYD,Indonesia,1,0,1,8.58,0,4372
1,Internet,RoundTrip,Business,25,6,0,Fri,KNO,SYD,Australia,1,1,1,8.58,0,2711
2,Mobile,RoundTrip,Economy,80,6,23,Fri,KNO,SYD,Australia,1,0,1,8.58,0,1989
1,Mobile,RoundTrip,Business,8,6,9,Thu,KNO,SYD,Australia,1,0,1,8.58,0,2158
2,Mobile,RoundTrip,Economy,20,6,3,Sun,KNO,TPE,Taiwan,1,1,0,4.67,0,1039
1,Internet,RoundTrip,Economy,82,6,7,Fri,KNO,TPE,Indonesia,1,0,0,4.67,0,1702
1,Internet,RoundTrip,Economy,109,6,12,Sun,KNO,TPE,Indonesia,1,0,0,4.67,0,1645
1,Internet,RoundTrip,Economy,12,6,5,Mon,KNO,TPE,Indonesia,1,1,1,4.67,0,610
2,Internet,RoundTrip,Business,12,6,15,Tue,KNO,TPE,Taiwan,1,0,0,4.67,0,2626
3,Internet,RoundTrip,Economy,26,6,20,Fri,KNO,TPE,Indonesia,1,0,1,4.67,0,1440
2,Internet,RoundTrip,Business,4,6,14,Mon,KNO,TPE,Taiwan,0,0,0,4.67,0,3154
1,Internet,RoundTrip,Admiral,12,6,8,Tue,KNO,TPE,Taiwan,1,0,0,4.67,0,3637
2,Internet,RoundTrip,Economy,14,6,16,Wed,KNO,TPE,Indonesia,1,0,0,4.67,1,1402
1,Internet,RoundTrip,Economy,109,6,12,Sun,KNO,TPE,Indonesia,1,0,0,4.67,0,1470
3,Internet,RoundTrip,Business,119,6,7,Sun,KNO,TPE,Indonesia,1,0,0,4.67,1,2422
4,Internet,RoundTrip,Economy,49,6,15,Tue,KNO,TPE,Taiwan,1,0,1,4.67,0,1969
1,Internet,RoundTrip,Economy,40,6,6,Fri,KNO,TPE,Taiwan,0,0,0,4.67,0,1672
2,Mobile,RoundTrip,Economy,20,6,4,Sun,KNO,TPE,Taiwan,1,1,0,4.67,0,976
3,Internet,RoundTrip,Business,428,6,2,Tue,KNO,TPE,Indonesia,1,0,1,4.67,0,3266
1,Internet,RoundTrip,Admiral,414,6,18,Tue,KNO,TPE,Indonesia,0,0,0,4.67,0,4007
3,Internet,RoundTrip,Admiral,428,6,2,Tue,KNO,TPE,Indonesia,1,0,1,4.67,0,4169
1,Internet,RoundTrip,Economy,11,6,1,Sat,KNO,TPE,Indonesia,1,0,0,4.67,0,1690
2,Internet,RoundTrip,Business,231,6,6,Thu,KNO,TPE,Indonesia,1,0,1,4.67,0,2298
1,Mobile,RoundTrip,Economy,18,6,3,Sat,KNO,TPE,Taiwan,1,1,1,4.67,0,1695
1,Internet,RoundTrip,Admiral,29,6,13,Mon,KNO,TPE,Indonesia,0,0,0,4.67,0,3585
1,Internet,RoundTrip,Admiral,102,6,12,Wed,KNO,TPE,Hong Kong,1,1,1,4.67,0,4238
1,Internet,RoundTrip,Business,4,6,9,Wed,KNO,TPE,Indonesia,0,0,0,4.67,0,2286
2,Internet,RoundTrip,Business,118,6,13,Tue,KNO,TPE,Indonesia,0,0,0,4.67,0,3166
1,Internet,RoundTrip,Admiral,28,6,10,Tue,KNO,TPE,Indonesia,0,0,0,4.67,0,4068
1,Internet,RoundTrip,Business,43,6,14,Fri,KOS,PEK,China,1,0,0,6.42,0,2173
1,Internet,OneWay,Business,8,6,7,Fri,KTM,MEL,Australia,0,0,1,8.83,0,2912
1,Internet,RoundTrip,Business,2,6,14,Sun,KTM,MFM,Macau,1,0,1,4.75,0,2706
2,Internet,RoundTrip,Business,15,6,12,Sun,KTM,MFM,Macau,1,0,0,4.75,0,2963
4,Internet,RoundTrip,Economy,69,6,12,Tue,KTM,MFM,Macau,1,0,0,4.75,1,1597
2,Internet,RoundTrip,Economy,82,6,7,Wed,KTM,MFM,Macau,1,0,0,4.75,1,1826
2,Internet,RoundTrip,Economy,27,6,9,Thu,KTM,MFM,Macau,0,0,0,4.75,0,846
1,Internet,RoundTrip,Admiral,69,6,22,Tue,KTM,MFM,Macau,1,0,0,4.75,1,4356
1,Internet,RoundTrip,Business,34,6,10,Wed,KTM,PEN,Australia,1,0,0,4.75,1,3404
2,Internet,RoundTrip,Economy,231,6,8,Mon,KTM,PEN,Malaysia,1,0,1,4.75,1,1764
1,Internet,RoundTrip,Economy,14,6,11,Mon,KTM,REP,Nepal,0,0,0,4.75,0,961
1,Internet,RoundTrip,Admiral,79,6,16,Sun,KTM,REP,Nepal,1,1,1,4.75,0,4523
1,Internet,RoundTrip,Economy,187,6,17,Sun,KTM,SGN,Vietnam,1,0,0,4.75,0,1704
2,Internet,RoundTrip,Admiral,80,6,17,Sat,KTM,SIN,Singapore,1,0,0,4.75,1,4544
1,Internet,RoundTrip,Economy,18,6,12,Tue,KTM,SIN,Singapore,0,0,0,4.75,1,759
1,Internet,RoundTrip,Admiral,36,6,5,Fri,KTM,SIN,Australia,1,0,0,4.75,0,3940
1,Mobile,RoundTrip,Admiral,22,6,6,Fri,KTM,SIN,Singapore,0,0,0,4.75,0,4761
1,Internet,RoundTrip,Admiral,6,6,1,Wed,KTM,SIN,Singapore,1,0,0,4.75,1,4959
1,Internet,RoundTrip,Admiral,2,6,8,Fri,KTM,SIN,Nepal,0,0,0,4.75,0,4204
1,Internet,RoundTrip,Admiral,2,6,12,Tue,KTM,SIN,Singapore,1,1,1,4.75,1,4007
3,Internet,RoundTrip,Admiral,68,6,12,Mon,KTM,SIN,Singapore,1,0,0,4.75,1,4740
2,Internet,RoundTrip,Economy,143,6,3,Sun,KTM,SUB,Indonesia,1,1,0,4.75,1,1762
2,Internet,RoundTrip,Economy,42,6,12,Sun,KTM,SYD,Australia,1,0,0,8.58,0,866
1,Internet,RoundTrip,Economy,68,6,5,Tue,KTM,TPE,Taiwan,1,0,1,4.75,0,399
1,Internet,RoundTrip,Admiral,71,6,21,Wed,KTM,TWU,United States,1,0,0,4.75,0,4616
1,Internet,RoundTrip,Business,87,6,1,Thu,KWL,PER,Australia,1,1,1,5.62,0,2870
1,Internet,RoundTrip,Business,3,6,4,Tue,LBU,PER,Malaysia,0,0,0,5.62,0,2823
1,Internet,RoundTrip,Admiral,83,6,8,Thu,LBU,PER,Malaysia,1,0,1,5.62,0,3782
1,Internet,RoundTrip,Admiral,4,6,13,Tue,LBU,PER,Australia,0,0,0,5.62,0,3609
1,Mobile,RoundTrip,Business,33,6,10,Fri,LGK,MEL,Australia,0,1,1,8.83,0,3341
2,Internet,RoundTrip,Admiral,38,6,12,Thu,LGK,MEL,Australia,0,1,0,8.83,0,4313
1,Internet,RoundTrip,Admiral,204,6,8,Tue,LGK,MEL,Australia,0,0,1,8.83,0,3608
1,Mobile,RoundTrip,Admiral,33,6,10,Fri,LGK,MEL,Australia,0,1,1,8.83,0,4912
2,Internet,RoundTrip,Business,184,6,0,Mon,LGK,MEL,Australia,0,0,1,8.83,0,2083
1,Internet,RoundTrip,Economy,181,6,7,Thu,LGK,MEL,Australia,1,1,1,8.83,0,1444
1,Mobile,RoundTrip,Admiral,33,6,10,Fri,LGK,MEL,Australia,0,1,1,8.83,0,4599
1,Mobile,RoundTrip,Business,33,6,10,Fri,LGK,MEL,Australia,0,1,1,8.83,0,3224
1,Internet,RoundTrip,Economy,26,6,17,Fri,LGK,MEL,Australia,1,1,1,8.83,0,430
1,Mobile,RoundTrip,Admiral,33,6,10,Fri,LGK,MEL,Australia,0,1,1,8.83,0,3989
1,Internet,RoundTrip,Business,144,6,22,Wed,LGK,MEL,Singapore,0,0,0,8.83,0,3062
1,Mobile,RoundTrip,Admiral,33,6,10,Fri,LGK,MEL,Australia,0,1,1,8.83,0,3581
2,Internet,RoundTrip,Business,239,6,8,Mon,LGK,MEL,Australia,1,0,0,8.83,0,2970
1,Internet,RoundTrip,Admiral,27,6,4,Fri,LGK,OOL,Australia,0,0,0,8.83,0,3702
1,Internet,RoundTrip,Admiral,18,6,8,Tue,LGK,OOL,Australia,0,0,1,8.83,0,4310
1,Internet,RoundTrip,Economy,197,6,9,Tue,LGK,OOL,Australia,1,0,0,8.83,1,1129
1,Internet,RoundTrip,Admiral,59,6,0,Fri,LGK,OOL,Australia,1,0,0,8.83,0,4063
2,Internet,RoundTrip,Economy,20,6,9,Thu,LGK,OOL,Australia,1,1,1,8.83,0,1566
1,Internet,RoundTrip,Economy,34,6,7,Mon,LGK,OOL,Australia,1,0,0,8.83,0,723
3,Internet,RoundTrip,Admiral,132,6,9,Fri,LGK,PEK,China,1,0,0,6.42,1,3924
1,Mobile,RoundTrip,Economy,11,6,9,Tue,LGK,PEK,China,1,1,1,6.42,0,1988
1,Internet,RoundTrip,Economy,48,6,5,Mon,LGK,PEK,China,0,0,1,6.42,1,281
2,Internet,RoundTrip,Economy,71,6,15,Tue,LGK,PEK,China,1,0,0,6.42,0,1686
2,Internet,RoundTrip,Admiral,36,6,2,Sat,LGK,PEK,United States,0,0,0,6.42,0,4775
3,Internet,RoundTrip,Economy,52,6,2,Wed,LGK,PEK,China,1,0,1,6.42,1,1768
2,Internet,RoundTrip,Admiral,10,6,3,Fri,LGK,PEK,China,0,0,0,6.42,0,4715
1,Internet,RoundTrip,Admiral,131,6,2,Sat,LGK,PEK,China,1,0,0,6.42,1,3653
3,Internet,RoundTrip,Economy,66,6,3,Sat,LGK,PEK,China,1,0,0,6.42,1,880
2,Internet,RoundTrip,Admiral,80,6,5,Wed,LGK,PEK,China,0,0,1,6.42,0,4990
2,Internet,RoundTrip,Admiral,19,6,15,Wed,LGK,PEK,United States,1,0,0,6.42,0,3854
2,Internet,RoundTrip,Admiral,67,6,7,Tue,LGK,PEK,China,1,0,0,6.42,1,4140
2,Internet,RoundTrip,Economy,29,6,8,Wed,LGK,PEK,China,1,1,0,6.42,0,1572
2,Mobile,RoundTrip,Business,117,6,10,Sat,LGK,PEK,China,0,0,0,6.42,0,2968
1,Mobile,RoundTrip,Admiral,9,6,1,Thu,LGK,PEK,China,1,1,1,6.42,0,4041
2,Internet,RoundTrip,Economy,21,6,12,Thu,LGK,PEK,China,1,1,0,6.42,0,1063
