AppID,Name,Developer,Publisher,Genre,Categories,Owners,Positive_Reviews,Negative_Reviews,Price_USD,Initial_Price_USD,Discount_Percent,Peak_Concurrent_Players,Platforms,Release_Date,Required_Age,Avg_Rating_5,Playability_Index_10
433340,Slime Rancher,Monomi Park,Monomi Park,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV","1,000,000 .. 2,000,000",97207,2099,19.99,19.99,0,1644,"windows, mac, linux",8/1/2017,0,2.97,3.7
433350,BlackShot: Mercenary Warfare FPS,Vertigo Games America,"Papaya Play, Vertigo Games America","Action, Casual, Free to Play","Multi-player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases","500,000 .. 1,000,000",1579,1329,0,0,0,30,windows,5/31/2016,0,4.52,4.82
433360,Drawn: Dark Flight,Big Fish Studios,Big Fish Games,"Adventure, Casual","Single-player, Steam Trading Cards","0 .. 20,000",6,7,9.99,9.99,0,0,windows,1/19/2016,0,4.48,0.92
433380,Back in 1995,Throw the warped code out,Komodo,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV","20,000 .. 50,000",74,36,9.99,9.99,0,0,"windows, mac",4/28/2016,0,3.91,3.2
433400,Kim,The Secret Games Company,The Secret Games Company,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Steam Trading Cards","20,000 .. 50,000",59,9,14.99,14.99,0,1,"windows, mac",10/24/2016,0,2.52,6.74
433450,INFERNO CLIMBER,Arc System Works,Arc System Works,"Action, RPG","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","0 .. 20,000",60,47,14.99,14.99,0,0,windows,9/8/2016,0,4.91,6.66
433480,Rayon Riddles - Rise of the Goblin King,Lost The Game Studios,Lost The Game Studios,"Adventure, Strategy","Single-player, Steam Achievements, Steam Cloud, Full controller support","0 .. 20,000",14,2,11.99,11.99,0,0,windows,11/11/2016,0,3.43,2.48
433490,Super Flippin' Phones,"BlauwPrint, 3xBlast",BlauwPrint,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support","0 .. 20,000",25,6,2.99,2.99,0,0,windows,2/18/2016,0,2.33,0.33
433530,Heliborne Collection,Klabater,Klabater,"Action, Indie, Massively Multiplayer","Multi-player, Single-player, Co-op, Partial Controller Support, MMO, Steam Achievements, Cross-Platform Multiplayer, Steam Trading Cards, Online PvP, Online Co-op, PvP","200,000 .. 500,000",2685,934,7.49,29.99,75,26,"windows, mac, linux",10/12/2017,0,2.86,5.53
433550,DARQ: Complete Edition,Unfold Games,Unfold Games,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Achievements, Steam Cloud, Steam Trading Cards","200,000 .. 500,000",3145,196,19.99,19.99,0,2,windows,8/15/2019,0,4.09,9.67
433570,Side Quest,Miris Mind,Miris Mind,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support","0 .. 20,000",8,4,6.99,6.99,0,0,windows,2/15/2016,0,3.12,4.21
433580,Timelapse,GTE Entertainment,Nightdive Studios,Adventure,Single-player,"0 .. 20,000",25,8,5.99,5.99,0,0,windows,1/21/2016,0,4.82,5.92
433590,The Song of Seven : Overture,Enlightened Games,Enlightened Games,"Adventure, Indie","Single-player, Steam Achievements","0 .. 20,000",32,8,7.99,7.99,0,0,"windows, mac, linux",5/17/2016,0,3.79,1.22
433600,A Legend of Luca,Legend Studio,Legend Studio,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Trading Cards, Steam Workshop, VR Support","0 .. 20,000",163,41,9.99,9.99,0,0,windows,4/5/2016,0,2.4,1.64
433630,vrAMP,Oriku Inc,Oriku Inc,"Casual, Indie, Early Access","Single-player, Full controller support","0 .. 20,000",32,13,4.99,4.99,0,0,windows,5/27/2016,0,4.07,5.7
433660,Blockpocalypse,dimeStudios,dimeStudios,"Action, Casual, Indie, Sports, Early Access","Multi-player, Single-player, Co-op, Shared/Split Screen, Full controller support, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","0 .. 20,000",13,2,8.99,14.99,40,0,"windows, mac, linux",10/5/2016,0,4.84,1.75
433670,Professional Farmer 2017,VIS-Games,United Independent Entertainment,Simulation,"Single-player, Steam Achievements, Full controller support, Remote Play on TV","20,000 .. 50,000",71,150,14.99,14.99,0,0,windows,3/23/2016,0,3.2,5.75
433700,Carpe Lucem - Seize The Light VR,Hammer Labs,Application Systems Heidelberg,"Casual, Indie, Strategy","Single-player, Includes level editor, Full controller support, Steam Workshop","0 .. 20,000",43,5,5.99,14.99,60,0,windows,4/5/2016,0,3.68,9.59
433750,The Grandfather,"Mikeypoo's Games, David Szymanski",Chronicle Games,"Adventure, Indie",Single-player,"20,000 .. 50,000",83,65,0,0,0,0,"windows, mac",5/3/2016,0,2.51,1.01
433790,Wooden Floor 2 - Resurrection,pheenix93,pheenix93,"Adventure, Indie","Single-player, Partial Controller Support, Steam Trading Cards","20,000 .. 50,000",31,30,1.99,1.99,0,1,windows,1/11/2016,0,2.02,8.07
433830,Rescue From Goblin Deep,"Duncan Perham, Steve Tierney",Floating Brain Limited,"Action, Adventure, Indie, RPG, Strategy",Single-player,"0 .. 20,000",4,2,8.99,8.99,0,0,windows,1/25/2016,0,2.89,1.47
433840,Trulon: The Shadow Engine,Kyy Games,Headup Games,"Indie, RPG, Strategy","Single-player, Steam Achievements","0 .. 20,000",54,26,19.99,19.99,0,0,"windows, mac, linux",3/1/2016,0,3.75,4.46
433850,Z1 Battle Royale,Daybreak Game Company,Daybreak Game Company,"Action, Adventure, Free to Play, Massively Multiplayer","Multi-player, In-App Purchases, Online PvP, PvP","10,000,000 .. 20,000,000",115264,92531,0,0,0,73,windows,2/28/2018,0,3.32,1.07
433890,MechoEcho,Resilient Games Ltd.,Resilient Games Ltd.,"Indie, Simulation, Strategy","Single-player, Steam Achievements","0 .. 20,000",36,5,9.99,9.99,0,0,windows,5/18/2016,0,2.16,2.94
433900,Helium,rocketship,rocketship,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support","20,000 .. 50,000",57,46,0.99,0.99,0,1,windows,3/10/2017,0,2.8,6.88
433910,Neon Drive,Fraoula,Fraoula,"Action, Indie","Single-player, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","100,000 .. 200,000",1685,329,3.99,9.99,60,3,"windows, mac, linux",5/12/2016,0,3.9,3.66
433920,Aveyond 4: Shadow of the Mist,"Amaranth Games, LLC",Komodo,"Adventure, Indie, RPG",Single-player,"20,000 .. 50,000",141,9,14.99,14.99,0,1,windows,2/1/2016,0,4.25,4.2
433950,Bit Blaster XL,Adamvision Studios,Adamvision Studios,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","200,000 .. 500,000",5878,199,0.99,0.99,0,5,"windows, mac, linux",1/22/2016,0,4.25,7.13
434000,Paws,Might and Delight,Might and Delight,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","20,000 .. 50,000",555,52,19.99,19.99,0,1,"windows, mac, linux",3/24/2016,0,4.71,4.32
434020,Last Hope - Tower Defense,JE Software,JE Software,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud","50,000 .. 100,000",350,68,4.99,4.99,0,3,windows,4/13/2016,0,4.84,1.69
434030,Aerofly FS 2 Flight Simulator,IPACS,IPACS,"Action, Indie, Racing, Simulation","Single-player, Partial Controller Support","100,000 .. 200,000",1506,412,49.99,49.99,0,11,"windows, mac, linux",11/20/2017,0,4.7,1.47
434050,Duke Nukem 3D: 20th Anniversary World Tour,"Nerve Software, Gearbox Software, LLC",Gearbox Publishing,"Action, Adventure","Multi-player, Single-player, Co-op, Partial Controller Support, Steam Achievements, Steam Trading Cards, Steam Workshop, Online PvP, Online Co-op, PvP","500,000 .. 1,000,000",3169,629,19.99,19.99,0,56,windows,10/11/2016,17,4.01,7.19
434090,Bridge! 2,toxtronyx interactive GmbH,Aerosoft GmbH,"Casual, Simulation, Strategy","Single-player, Steam Cloud","20,000 .. 50,000",19,35,9.99,9.99,0,0,"windows, mac, linux",4/21/2016,0,3.46,9.57
434130,Witch and Hero(魔女と勇者),"FK Digital, Flyhigh Works","Flyhigh Works, CIRCLE Entertainment","Action, Adventure, Indie, RPG","Single-player, Captions available, Stats, Partial Controller Support, Steam Achievements, Steam Leaderboards, Steam Workshop","0 .. 20,000",67,12,4.99,4.99,0,0,windows,4/21/2016,0,4.24,5.13
434140,New Outbreak,"0Bennyman, srslyCASUAL",LootBit,"Action, Adventure, Indie, Early Access","Single-player, Steam Achievements","0 .. 20,000",1,1,9.99,9.99,0,0,windows,8/22/2016,0,3.33,6.53
434150,Dark Night,NighthoodGames,NighthoodGames,"Adventure, Indie",Single-player,"0 .. 20,000",23,37,0.99,0.99,0,0,"windows, mac",1/11/2016,0,4.13,7.23
434160,A Hole New World,MadGearGames,MadGearGames,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV","50,000 .. 100,000",68,18,9.99,9.99,0,0,"windows, mac, linux",5/19/2017,0,3.02,1.48
434170,The Jackbox Party Pack 3,"Jackbox Games, Inc.","Jackbox Games, Inc.","Casual, Indie, Strategy","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, PvP","200,000 .. 500,000",4803,144,24.99,24.99,0,407,"windows, mac, linux",10/17/2016,0,2.22,5.55
434190,Follia - Dear father,Real Game Machine,Real Game Machine,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","0 .. 20,000",101,65,19.99,19.99,0,0,windows,4/29/2020,0,2.66,6.15
434210,It's Spring Again,Baba Yaga Games,Sometimes You,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards","100,000 .. 200,000",716,63,0.51,0.99,48,87,"windows, mac, linux",2/2/2016,0,2.65,9.08
434220,Bear Haven Nights,SunRay Games,SunRay Games,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards","20,000 .. 50,000",42,7,4.99,4.99,0,0,"windows, mac, linux",1/29/2016,0,3.59,5.9
434230,Fairies vs. Darklings: Arcane Edition,Interama - Interactive Technology,Interama - Interactive Technology,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Steam Trading Cards","0 .. 20,000",18,3,2.99,2.99,0,0,"windows, mac, linux",2/29/2016,0,2.07,2.14
434240,Alien Blitz,Jean-Baptiste Simillon,Jean-Baptiste Simillon,"Action, Indie","Single-player, Includes level editor, Partial Controller Support, Steam Achievements, Steam Cloud, Steam Leaderboards, Steam Trading Cards, Steam Workshop","0 .. 20,000",18,6,0.99,0.99,0,0,"windows, mac, linux",5/9/2016,0,2.12,2.81
434250,Masked Shooters 2,FreezeNova.Games,FreezeNova.Games,"Action, Indie","Multi-player, Single-player, Stats, Partial Controller Support, Steam Achievements, Steam Leaderboards, Steam Trading Cards","200,000 .. 500,000",1139,464,0.99,0.99,0,5,windows,1/14/2016,0,2.01,2.36
434260,My Name is Mayo,Green Lava Studios,Green Lava Studios,"Casual, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Steam Trading Cards","50,000 .. 100,000",2217,447,0.99,0.99,0,4,windows,2/15/2016,0,3.86,4.14
434270,Parasite,Raphael Gervaise,Raphael Gervaise,"Action, Adventure, Indie","Single-player, Full controller support","0 .. 20,000",5,3,4.99,4.99,0,0,"windows, linux",1/19/2016,0,3.34,1.16
434290,Typefighters (Steam Edition),Christian Reuter,Christian Reuter,Indie,"Multi-player, Single-player, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Cross-Platform Multiplayer, Steam Trading Cards","20,000 .. 50,000",92,41,1.99,1.99,0,0,"windows, linux",4/18/2016,0,3.12,5.08
434300,Wormhole City,Zenrok Studios,Zenrok Studios,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards","20,000 .. 50,000",12,26,0,0,0,0,windows,12/31/2018,0,4.65,4.3
434310,imprint-X,Morgondag,Morgondag,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Trading Cards","0 .. 20,000",27,9,6.99,6.99,0,0,"windows, mac, linux",1/26/2017,0,2.68,8.21
434360,Kitten Rampage,Dexmes,Dexmes,"Action, Casual, Indie, Simulation","Single-player, Stats, Steam Achievements, Steam Leaderboards, Full controller support, Steam Trading Cards, Steam Turn Notifications","0 .. 20,000",52,39,7.99,7.99,0,0,"windows, mac, linux",9/6/2017,0,4.89,6.89
434390,Lost Bros,Wheat Muffin Games,Wheat Muffin Games,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Leaderboards, Full controller support, Steam Trading Cards, Remote Play Together","0 .. 20,000",11,3,2.99,2.99,0,0,windows,2/25/2016,0,2.86,7.42
434410,Moonlight,Monkeymaw,Monkeymaw,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards","0 .. 20,000",222,15,0,0,0,0,windows,2/5/2016,0,4.87,3.19
434420,The Chosen RPG,Little Big Lee,Senpai Studios,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","200,000 .. 500,000",830,345,1.99,1.99,0,2,windows,2/4/2016,18,3.85,0.63
434430,Abbot's Book Demo,"The Abbot's Book, LLC","Blackthorn Media, LLC","Adventure, Free to Play, Indie, RPG","Single-player, VR Support","50,000 .. 100,000",175,23,0,0,0,0,windows,4/4/2016,0,4.24,3.03
434460,Rock of Ages 2: Bigger & Boulder,ACE Team,SEGA,"Action, Indie, Racing, Strategy","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Shared/Split Screen, Steam Leaderboards, Full controller support, Steam Trading Cards, Online PvP, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","200,000 .. 500,000",2459,429,14.99,14.99,0,11,windows,8/28/2017,0,2.85,2.82
434470,Puzzle Party,"Kris Patrick, Alexis Ruiz",Krispy Animation,"Casual, Indie","Single-player, Partial Controller Support, Steam Achievements","0 .. 20,000",18,2,4.99,4.99,0,0,windows,6/15/2020,0,3.23,4.28
434480,Mathoria: It All Adds Up,Senshi.Labs,Senshi.Labs,"Casual, Free to Play, Indie, RPG","Single-player, Partial Controller Support, Steam Trading Cards","20,000 .. 50,000",50,38,0,0,0,0,windows,3/30/2016,0,4.45,6.54
434490,Otem's Defiance,HyperBerry Games,HyperBerry Games,"Action, Indie","Single-player, Captions available, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","0 .. 20,000",28,0,6.99,6.99,0,0,windows,4/25/2016,0,4.83,4.26
434510,Formicide,"Rock Wall Games, LLC","Rock Wall Games, LLC","Action, Free to Play, Indie","Multi-player, Co-op, Online PvP, Online Co-op, PvP","100,000 .. 200,000",259,60,0,0,0,0,windows,6/12/2017,0,2.77,3.64
434520,Simutrans,The Simutrans Team,The Simutrans Team,"Free to Play, Simulation, Strategy","Multi-player, Single-player, Steam Cloud, Steam Workshop, Online PvP, LAN PvP, PvP","200,000 .. 500,000",349,112,0,0,0,27,"windows, mac, linux",5/24/2016,0,4.41,7.33
434540,Secret of the Pendulum,GamesCafe,GamesCafe,"Adventure, Casual",Single-player,"0 .. 20,000",2,5,7.99,7.99,0,0,"windows, mac",4/7/2016,0,2.65,1.4
434570,Blood and Bacon,Big Corporation,Grunge Games LTD,"Action, Adventure, Casual","Multi-player, Single-player, Co-op, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards, Steam Workshop, Online PvP, Online Co-op, PvP","500,000 .. 1,000,000",28124,1447,0.99,0.99,0,58,windows,2/1/2016,0,3.05,1.38
434580,Attack of the Mutant Fishcrows,WILDLOGICGAMES LTD,WILDLOGICGAMES LTD,"Action, Adventure, Indie, Early Access","Single-player, Steam Achievements, Full controller support","0 .. 20,000",6,6,0.99,0.99,0,0,windows,5/18/2019,0,4.06,6.65
434600,Blue Bird,Deadline Soft,Deadline Soft,Indie,"Single-player, Steam Achievements, Steam Cloud, Full controller support","0 .. 20,000",29,24,12.99,12.99,0,0,"windows, mac, linux",4/13/2017,0,3.15,5.01
434610,Forbidden Planet,Faton,Faton,"Indie, Strategy","Single-player, Steam Trading Cards","200,000 .. 500,000",146,152,0,0,0,0,windows,1/11/2016,0,4.78,9.77
434620,Pythagoria,Vladimir Maslov,Vladimir Maslov,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Trading Cards","20,000 .. 50,000",175,57,0,0,0,1,windows,1/22/2016,0,2.94,3.92
434650,Lost Castle / 失落城堡,Hunter Studio,Neon Doctrine,"Action, Adventure, Indie, RPG","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Shared/Split Screen, Full controller support, Steam Trading Cards, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, PvP","2,000,000 .. 5,000,000",18911,2565,9.99,9.99,0,393,"windows, mac",8/31/2016,0,2.31,4.62
434660,Octahedron: Transfixed Edition,Demimonde,Square Enix,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","20,000 .. 50,000",141,12,12.99,12.99,0,1,windows,3/20/2018,0,4.45,9.64
434680,Lamia's Game Room,Digital Crafter,"Digital Crafter, Light of Creators","Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards","20,000 .. 50,000",128,75,0.99,0.99,0,0,"windows, mac",2/16/2016,0,3.81,5.63
434700,Forgotten Ball,littleGigantic,littleGigantic,Indie,"Single-player, Partial Controller Support, Steam Achievements","0 .. 20,000",15,4,0.99,0.99,0,0,"windows, mac, linux",3/3/2016,0,3.55,9.64
434730,Half Dead,Room710Games,Room710Games,"Action, Adventure","Multi-player, Single-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Online PvP, Online Co-op, PvP","200,000 .. 500,000",2527,711,1.99,1.99,0,3,windows,8/1/2016,0,4.86,4.88
434750,Z-Exemplar,Suminell Studios,Suminell Studios,"Action, Indie","Single-player, Full controller support","0 .. 20,000",43,5,2.99,2.99,0,0,"windows, mac, linux",11/25/2016,0,2.16,2.91
434790,Planet 1138,Bionic Pony,Triskelia Games,"Action, Indie, Strategy","Multi-player, Single-player, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support","0 .. 20,000",10,6,2.99,2.99,0,0,windows,2/18/2016,0,4.79,7.5
434800,The Great Escape,XiNFiNiTY Games,OtakuMaker SARL,"Action, Casual, Indie","Single-player, Partial Controller Support, Steam Trading Cards","0 .. 20,000",16,11,3.99,3.99,0,0,windows,1/11/2016,0,4.88,9.86
434820,Brushwood Buddies,Steven Colling,Steven Colling,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","50,000 .. 100,000",104,21,2.99,2.99,0,0,"windows, linux",2/17/2016,0,4.43,2.83
434860,Wanderjahr,Workyrie Game Studio,Workyrie Game Studio,RPG,"Single-player, Partial Controller Support, Steam Achievements, Steam Cloud, Steam Trading Cards","0 .. 20,000",13,3,1.99,1.99,0,0,windows,2/18/2016,0,4.92,2.4
434870,Megalo Polis,Black Sheep studio,Black Sheep studio,"Indie, Strategy","Single-player, Steam Achievements","0 .. 20,000",5,6,5.99,5.99,0,0,"windows, mac",11/1/2016,0,4.84,1.34
434880,Hieroglyphika,M. Hanka,Liu Lidan,"RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards","20,000 .. 50,000",95,52,9.99,9.99,0,0,windows,2/3/2016,0,4.64,6.51
434890,Eight Mini Racers,David Mulder,SA Industry,"Casual, Racing","Multi-player, Single-player, Partial Controller Support, Shared/Split Screen, Steam Trading Cards, Remote Play Together","50,000 .. 100,000",46,33,4.99,4.99,0,0,windows,1/12/2016,0,2.42,7.99
