,Company Name,Employee Job Title,Employee Gender,Employee Age,Employee Physical Location,Employee Work Location,Retention Priority,Employee Salary,Employment Status,"Last Performance Rating (5=best, 1=worst)",Retained
3860,Google,Data Analyst,m,31,Tokyo,hybrid,1,162000,Part-Time,1.5,1
3861,Wipro,IOS Developer,other,42,New York,remote,3,187000,Part-Time,2.2,0
3862,Google,Software Development Engineer,m,40,Manchester,hybrid,2,596000,Full Time,0.6,1
3863,Microsoft,Front End Developer,f,19,New York,remote,4,47000,Intern,2.6,0
3864,Uber,Python Developer,f,26,Manchester,remote,4,859000,Part-Time,4.7,1
3865,Wipro,Back End Developer,f,50,Bombay,hybrid,4,538000,Full Time,2.3,0
3866,Infosys,Research Engineer,other,33,New York,onsite,4,450000,Part-Time,1.3,0
3867,Amazon,Test Engineer,other,49,London,remote,5,340000,Full Time,2.8,1
3868,IBM,Data Analyst,f,50,Bombay,onsite,1,589000,Intern,2.6,1
3869,Cognizant,Software Development Engineer,other,24,California,remote,1,167000,Part-Time,0.0,0
3870,IBM,Python Developer,m,26,Sydney,remote,2,652000,Full Time,2.8,1
3871,Google,IOS Developer,other,42,Manchester,hybrid,5,438000,Full Time,4.1,0
3872,Uber,Front End Developer,f,19,New York,hybrid,1,333000,Part-Time,4.6,0
3873,Uber,Software Development Engineer,f,24,Sydney,remote,4,271000,Full Time,0.6,1
3874,Uber,Software Development Engineer,f,43,New York,remote,5,736000,Full Time,0.1,1
3875,Infosys,Back End Developer,other,49,Munich,hybrid,3,915000,Full Time,4.4,0
3876,Microsoft,Full Stack Developer,other,27,Moscow,remote,5,965000,Full Time,1.7,1
3877,Microsoft,Android Developer,f,28,Bombay,remote,4,406000,Full Time,0.7,1
3878,Uber,Front End Developer,other,40,Manchester,onsite,1,982000,Part-Time,0.3,0
3879,Infosys,Full Stack Developer,f,19,Bombay,remote,3,677000,Part-Time,3.6,1
3880,Apple,Research Engineer,m,45,Dubai,remote,1,391000,Part-Time,3.3,1
3881,Microsoft,Python Developer,other,28,Munich,remote,1,659000,Intern,3.2,1
3882,Cognizant,Back End Developer,m,46,Tokyo,hybrid,2,314000,Part-Time,1.6,1
3883,Amazon,Front End Developer,other,55,Sydney,remote,2,949000,Full Time,4.8,0
3884,Uber,Data Analyst,other,41,Tokyo,hybrid,2,316000,Intern,3.2,1
3885,Amazon,Research Engineer,f,40,Tokyo,hybrid,3,725000,Full Time,3.4,1
3886,Uber,Back End Developer,f,46,Tokyo,onsite,1,869000,Full Time,0.5,1
3887,Uber,Front End Developer,f,21,Manchester,hybrid,2,355000,Intern,4.4,0
3888,Apple,Front End Developer,m,44,London,remote,4,363000,Full Time,1.2,1
3889,Infosys,Software Development Engineer,f,49,Sydney,onsite,4,609000,Intern,1.0,0
3890,Mastercard,Data Analyst,m,25,London,remote,2,191000,Full Time,0.2,0
3891,IBM,Test Engineer,m,52,Manchester,remote,3,841000,Part-Time,5.0,1
3892,Microsoft,Full Stack Developer,other,55,Tokyo,remote,1,20000,Full Time,3.3,1
3893,Google,Full Stack Developer,other,27,Dubai,hybrid,4,144000,Part-Time,1.2,0
3894,Wipro,Python Developer,m,31,Moscow,remote,3,872000,Full Time,4.8,0
3895,Infosys,Data Analyst,other,22,Dubai,remote,2,143000,Full Time,4.5,0
3896,Amazon,Front End Developer,m,43,Moscow,hybrid,3,150000,Full Time,0.9,1
3897,Infosys,Test Engineer,f,45,New York,onsite,2,306000,Full Time,3.8,0
3898,Cognizant,Python Developer,m,20,Bombay,remote,1,824000,Part-Time,3.2,0
3899,Cognizant,Data Analyst,other,44,Bombay,onsite,3,395000,Intern,3.7,1
3900,Cognizant,IOS Developer,f,53,London,remote,3,157000,Full Time,2.6,0
3901,Amazon,Android Developer,m,18,Moscow,hybrid,4,901000,Full Time,1.0,1
3902,Cognizant,Research Engineer,other,38,Dubai,onsite,4,727000,Part-Time,0.7,0
3903,Infosys,Research Engineer,other,38,New York,hybrid,5,227000,Full Time,1.0,1
3904,Wipro,Python Developer,m,42,Munich,onsite,4,366000,Full Time,5.0,1
3905,Microsoft,Android Developer,other,51,Dubai,hybrid,5,93000,Intern,4.3,1
3906,Wipro,Data Analyst,f,19,New York,remote,1,145000,Part-Time,3.9,0
3907,IBM,Software Development Engineer,other,37,California,onsite,3,312000,Full Time,3.1,1
3908,Wipro,Data Analyst,other,36,Munich,remote,3,443000,Full Time,1.6,0
3909,Amazon,Python Developer,f,25,Tokyo,hybrid,2,214000,Full Time,5.0,0
3910,Uber,Back End Developer,m,52,New York,onsite,3,326000,Part-Time,1.9,1
3911,Infosys,Full Stack Developer,f,36,New York,onsite,4,800000,Part-Time,4.5,1
3912,Apple,Software Development Engineer,m,50,Sydney,hybrid,5,837000,Full Time,4.1,0
3913,Amazon,Android Developer,f,49,Bombay,hybrid,3,524000,Full Time,2.2,1
3914,Apple,Full Stack Developer,other,40,Bombay,hybrid,4,839000,Intern,4.7,1
3915,Wipro,Software Development Engineer,other,29,New York,remote,2,818000,Part-Time,1.7,0
3916,Microsoft,IOS Developer,other,21,Tokyo,onsite,2,526000,Full Time,3.7,1
3917,Wipro,Test Engineer,f,53,New York,onsite,4,305000,Full Time,2.0,0
3918,Microsoft,Test Engineer,m,54,Bombay,hybrid,2,367000,Full Time,5.0,1
3919,IBM,Full Stack Developer,other,24,Dubai,hybrid,1,930000,Part-Time,1.3,1
3920,IBM,Software Development Engineer,other,41,Manchester,hybrid,2,928000,Full Time,5.0,0
3921,Apple,Android Developer,other,21,Moscow,onsite,5,440000,Intern,3.3,0
3922,Apple,Full Stack Developer,other,31,New York,remote,5,815000,Full Time,3.9,0
3923,Amazon,Front End Developer,f,48,Bombay,onsite,2,717000,Full Time,4.7,0
3924,Google,Python Developer,other,18,London,onsite,5,484000,Full Time,3.1,0
3925,IBM,Full Stack Developer,other,49,New York,onsite,1,956000,Full Time,4.7,0
3926,Google,Back End Developer,other,19,Tokyo,onsite,5,410000,Intern,1.9,0
3927,Apple,Back End Developer,other,18,Bombay,remote,5,308000,Full Time,2.2,0
3928,Mastercard,Test Engineer,f,46,California,onsite,2,310000,Intern,3.8,0
3929,Infosys,IOS Developer,f,30,California,remote,3,174000,Intern,0.9,0
3930,Mastercard,Software Development Engineer,other,41,California,hybrid,3,344000,Intern,3.3,0
3931,IBM,Software Development Engineer,m,26,Moscow,hybrid,5,818000,Full Time,0.8,1
3932,Infosys,Research Engineer,f,37,Dubai,hybrid,3,80000,Full Time,2.7,1
3933,Wipro,Back End Developer,m,20,Tokyo,onsite,2,464000,Part-Time,0.0,1
3934,Google,Full Stack Developer,m,35,California,onsite,5,770000,Full Time,3.7,0
3935,Amazon,Python Developer,f,44,California,hybrid,5,410000,Intern,3.9,0
3936,Infosys,Test Engineer,f,25,Sydney,remote,1,758000,Part-Time,3.7,1
3937,Apple,Back End Developer,m,39,Bombay,hybrid,2,899000,Part-Time,4.0,0
3938,Apple,IOS Developer,m,50,London,hybrid,3,715000,Part-Time,1.2,1
3939,Cognizant,Back End Developer,other,54,Moscow,onsite,2,16000,Full Time,3.1,1
3940,Cognizant,Android Developer,m,32,California,hybrid,5,207000,Full Time,1.4,0
3941,Google,Test Engineer,m,44,Tokyo,hybrid,2,509000,Full Time,3.6,0
3942,Amazon,Software Development Engineer,m,40,Bombay,remote,5,125000,Part-Time,4.9,1
3943,Microsoft,Front End Developer,other,53,Munich,hybrid,4,483000,Full Time,1.0,0
3944,Uber,Back End Developer,m,47,Sydney,onsite,1,778000,Part-Time,2.7,1
3945,Microsoft,Test Engineer,f,41,Munich,hybrid,4,580000,Part-Time,0.7,0
3946,Amazon,Test Engineer,other,26,London,hybrid,4,811000,Part-Time,3.0,1
3947,Microsoft,Android Developer,m,27,Moscow,remote,1,662000,Full Time,1.8,1
3948,Mastercard,Full Stack Developer,other,45,New York,onsite,2,72000,Full Time,4.6,0
3949,Google,IOS Developer,m,34,Munich,remote,3,628000,Full Time,1.6,1
3950,Wipro,IOS Developer,m,47,Munich,hybrid,4,165000,Full Time,2.1,1
3951,Amazon,Back End Developer,f,33,New York,remote,3,105000,Intern,0.2,0
3952,Microsoft,Test Engineer,m,29,California,onsite,2,970000,Full Time,4.4,1
3953,Apple,Software Development Engineer,f,31,Bombay,remote,3,435000,Full Time,1.5,1
3954,Microsoft,Test Engineer,other,21,Bombay,hybrid,3,699000,Intern,0.1,0
3955,Mastercard,Data Analyst,m,27,Dubai,onsite,2,657000,Full Time,1.1,0
3956,Uber,Test Engineer,other,32,Manchester,onsite,1,539000,Full Time,2.2,0
3957,Cognizant,IOS Developer,m,49,California,hybrid,2,215000,Part-Time,1.8,1
3958,IBM,Test Engineer,m,53,Manchester,hybrid,5,649000,Full Time,4.2,1
3959,IBM,Software Development Engineer,m,22,Tokyo,remote,4,810000,Full Time,2.9,0
3960,Apple,Full Stack Developer,f,27,California,hybrid,1,444000,Full Time,4.3,0
3961,Google,Python Developer,other,46,Bombay,onsite,2,808000,Full Time,1.0,0
3962,Mastercard,Full Stack Developer,f,37,Manchester,hybrid,4,652000,Part-Time,2.8,1
3963,Wipro,Back End Developer,m,28,California,hybrid,3,313000,Part-Time,2.3,0
3964,Mastercard,Python Developer,f,28,London,remote,1,762000,Part-Time,4.2,1
3965,Wipro,Android Developer,other,54,New York,onsite,3,272000,Full Time,2.5,0
3966,IBM,Front End Developer,m,52,Bombay,onsite,4,525000,Part-Time,2.3,1
3967,Mastercard,Research Engineer,m,51,Dubai,hybrid,3,836000,Part-Time,3.9,1
3968,Wipro,Full Stack Developer,other,35,California,remote,2,552000,Part-Time,1.9,1
3969,Uber,Android Developer,other,36,Moscow,onsite,1,96000,Full Time,0.4,0
3970,Mastercard,Full Stack Developer,m,36,Manchester,remote,3,256000,Full Time,1.5,1
3971,Mastercard,Python Developer,m,25,Tokyo,hybrid,2,668000,Full Time,4.4,1
3972,Wipro,Python Developer,other,55,Munich,hybrid,3,17000,Part-Time,0.9,0
3973,Amazon,Research Engineer,other,48,Munich,hybrid,4,570000,Full Time,3.1,1
3974,Infosys,Full Stack Developer,f,28,London,onsite,1,348000,Full Time,0.4,0
3975,Apple,Research Engineer,other,23,Bombay,remote,5,130000,Intern,2.9,0
3976,Microsoft,Software Development Engineer,m,22,Tokyo,hybrid,2,920000,Intern,4.4,0
3977,Apple,Data Analyst,other,42,Tokyo,remote,2,496000,Full Time,0.7,0
3978,Cognizant,Back End Developer,f,27,Sydney,hybrid,5,217000,Full Time,1.8,1
3979,Apple,Back End Developer,other,52,London,remote,3,827000,Full Time,3.5,0
3980,Mastercard,Full Stack Developer,m,40,Sydney,hybrid,4,627000,Full Time,1.2,0
3981,Mastercard,Front End Developer,f,50,Munich,remote,1,807000,Part-Time,4.3,0
3982,Cognizant,IOS Developer,f,45,Dubai,onsite,4,145000,Full Time,3.2,0
3983,Google,Android Developer,m,22,Dubai,remote,2,10000,Part-Time,2.6,0
3984,Google,Full Stack Developer,f,26,London,hybrid,4,709000,Part-Time,0.9,1
3985,Amazon,Software Development Engineer,m,40,Tokyo,remote,3,691000,Full Time,2.3,0
3986,Microsoft,Software Development Engineer,m,21,Dubai,hybrid,3,499000,Intern,3.5,0
3987,Cognizant,Test Engineer,m,24,Dubai,onsite,1,88000,Full Time,4.0,1
3988,Google,Software Development Engineer,f,24,Moscow,hybrid,4,514000,Full Time,2.6,1
3989,Amazon,Python Developer,other,45,Dubai,remote,4,193000,Full Time,4.2,1
3990,Google,Back End Developer,m,46,California,remote,3,28000,Full Time,2.5,0
3991,Apple,Data Analyst,m,30,California,hybrid,5,584000,Full Time,2.9,0
3992,IBM,Data Analyst,f,18,Manchester,onsite,1,767000,Part-Time,2.3,0
3993,IBM,Android Developer,f,22,California,onsite,1,387000,Intern,0.6,1
3994,Mastercard,Python Developer,m,36,Munich,hybrid,1,998000,Full Time,1.1,1
3995,Apple,Research Engineer,f,51,Munich,onsite,4,791000,Full Time,4.9,0
3996,Apple,Full Stack Developer,m,47,Dubai,hybrid,5,739000,Full Time,4.1,0
3997,Wipro,Test Engineer,other,55,Sydney,hybrid,1,866000,Full Time,1.2,1
3998,Wipro,Android Developer,m,44,Moscow,hybrid,5,505000,Full Time,2.2,0
3999,Apple,Front End Developer,other,38,London,hybrid,2,615000,Full Time,4.9,1
4000,Google,Software Development Engineer,m,25,Munich,remote,1,359000,Intern,1.3,0
4001,Apple,Python Developer,m,25,Tokyo,onsite,1,596000,Full Time,0.9,1
4002,Microsoft,Android Developer,f,21,Dubai,onsite,5,694000,Full Time,3.2,0
4003,Infosys,Software Development Engineer,f,50,Bombay,remote,5,25000,Full Time,3.3,0
4004,Google,Python Developer,m,39,New York,hybrid,2,791000,Intern,0.6,0
4005,Apple,Research Engineer,f,41,Sydney,hybrid,1,276000,Intern,4.5,0
4006,Infosys,Back End Developer,f,34,Bombay,remote,5,929000,Part-Time,0.3,1
4007,Infosys,Python Developer,f,52,Sydney,onsite,5,587000,Full Time,3.1,1
4008,Uber,IOS Developer,m,19,London,hybrid,3,475000,Intern,4.1,0
4009,IBM,Software Development Engineer,f,36,Tokyo,onsite,5,291000,Part-Time,3.8,1
4010,Uber,IOS Developer,m,20,Munich,onsite,4,567000,Full Time,4.6,1
4011,Amazon,Android Developer,m,21,Moscow,onsite,1,662000,Intern,0.9,1
4012,Infosys,Research Engineer,f,41,Dubai,hybrid,3,880000,Full Time,1.3,1
4013,Mastercard,IOS Developer,f,51,New York,remote,2,564000,Full Time,2.2,1
4014,IBM,Android Developer,f,19,Tokyo,onsite,3,942000,Part-Time,4.7,0
4015,Google,Front End Developer,other,38,Moscow,hybrid,3,154000,Intern,5.0,0
4016,Mastercard,IOS Developer,f,53,Munich,onsite,2,42000,Intern,4.1,0
4017,Mastercard,Software Development Engineer,m,26,Manchester,hybrid,1,875000,Full Time,0.3,0
4018,Apple,IOS Developer,other,19,Munich,hybrid,2,231000,Intern,1.3,0
4019,Microsoft,Test Engineer,other,44,Moscow,onsite,4,584000,Intern,4.0,0
4020,Infosys,Software Development Engineer,m,27,Dubai,onsite,1,334000,Full Time,1.9,0
4021,Microsoft,IOS Developer,m,33,Sydney,remote,3,409000,Full Time,4.6,1
4022,Apple,Software Development Engineer,m,47,Moscow,hybrid,5,755000,Intern,2.3,1
4023,Uber,Python Developer,m,27,Sydney,hybrid,4,372000,Full Time,3.8,1
4024,Wipro,Research Engineer,f,22,Manchester,remote,1,540000,Intern,3.1,1
4025,Amazon,IOS Developer,m,53,California,hybrid,5,111000,Full Time,3.1,0
4026,Amazon,Front End Developer,other,25,New York,remote,1,257000,Part-Time,0.4,0
4027,Mastercard,Android Developer,other,36,Munich,onsite,5,199000,Intern,0.8,0
4028,Uber,Software Development Engineer,other,21,Dubai,hybrid,5,338000,Full Time,2.4,1
4029,Amazon,IOS Developer,m,46,Munich,onsite,2,340000,Part-Time,1.6,0
4030,Apple,Android Developer,m,35,Dubai,remote,3,695000,Full Time,4.2,1
4031,Apple,Data Analyst,m,30,Munich,hybrid,1,219000,Part-Time,2.2,0
4032,Amazon,Software Development Engineer,other,18,California,remote,2,815000,Full Time,0.4,0
4033,Mastercard,Research Engineer,m,49,London,onsite,2,136000,Full Time,1.7,0
4034,IBM,Test Engineer,f,36,New York,onsite,2,770000,Full Time,4.8,0
4035,Mastercard,Test Engineer,m,34,Sydney,hybrid,3,341000,Part-Time,1.0,0
4036,Wipro,Android Developer,other,25,Munich,onsite,1,411000,Full Time,4.1,1
4037,Wipro,Test Engineer,other,50,Bombay,remote,4,354000,Full Time,2.3,0
4038,Amazon,Python Developer,m,48,Tokyo,hybrid,1,323000,Full Time,1.6,0
4039,Infosys,Back End Developer,f,48,Dubai,onsite,1,925000,Full Time,2.3,0
4040,Google,Test Engineer,f,47,London,onsite,1,300000,Full Time,4.1,1
4041,Cognizant,Python Developer,m,34,Moscow,remote,1,138000,Full Time,2.1,0
4042,Cognizant,Test Engineer,f,19,California,onsite,3,723000,Part-Time,4.9,0
4043,IBM,Android Developer,f,33,Tokyo,hybrid,1,535000,Full Time,4.4,0
4044,Uber,Test Engineer,other,52,London,hybrid,2,539000,Part-Time,4.8,1
4045,Cognizant,Test Engineer,f,40,London,onsite,5,435000,Part-Time,2.1,0
4046,IBM,Front End Developer,other,37,London,onsite,2,917000,Full Time,2.1,0
4047,IBM,Data Analyst,f,47,New York,hybrid,5,812000,Full Time,0.1,1
4048,Uber,Data Analyst,f,52,Bombay,onsite,2,534000,Full Time,2.7,1
4049,Amazon,Research Engineer,f,23,Tokyo,hybrid,2,950000,Full Time,4.8,1
4050,Google,Full Stack Developer,m,30,Tokyo,remote,3,567000,Intern,4.5,1
4051,Google,Front End Developer,f,28,California,hybrid,3,597000,Part-Time,4.9,0
4052,Amazon,Android Developer,other,47,Bombay,onsite,5,949000,Intern,0.6,0
4053,Mastercard,Software Development Engineer,m,24,Tokyo,hybrid,3,191000,Part-Time,4.4,0
4054,Microsoft,Test Engineer,other,18,Munich,hybrid,5,727000,Full Time,1.9,0
4055,Mastercard,Back End Developer,other,29,California,remote,4,513000,Full Time,2.9,1
4056,Uber,Test Engineer,m,32,Moscow,onsite,5,384000,Full Time,4.0,1
4057,Uber,Test Engineer,f,27,Tokyo,remote,2,162000,Part-Time,0.2,0
4058,Mastercard,IOS Developer,f,44,London,remote,2,371000,Intern,4.9,0
4059,IBM,IOS Developer,f,46,London,onsite,3,669000,Full Time,1.5,1
4060,Apple,Front End Developer,other,51,Dubai,onsite,4,975000,Full Time,2.3,1
4061,Mastercard,Research Engineer,m,23,Dubai,onsite,4,427000,Intern,2.5,1
4062,Apple,Test Engineer,other,40,Tokyo,hybrid,3,539000,Part-Time,1.0,0
4063,Google,Software Development Engineer,other,39,Tokyo,onsite,1,463000,Intern,1.0,0
4064,Amazon,Data Analyst,other,44,Tokyo,hybrid,3,949000,Full Time,2.0,0
4065,Cognizant,IOS Developer,f,48,New York,remote,2,905000,Intern,2.8,1
4066,Wipro,Software Development Engineer,f,50,California,onsite,3,486000,Intern,1.3,0
4067,Amazon,Test Engineer,m,33,Tokyo,remote,3,508000,Intern,3.4,0
4068,Mastercard,Android Developer,other,22,London,onsite,3,336000,Part-Time,0.8,0
4069,Amazon,Python Developer,f,44,London,hybrid,4,48000,Intern,0.8,0
4070,Cognizant,Back End Developer,m,41,Sydney,remote,5,839000,Part-Time,0.3,0
4071,Apple,Python Developer,m,26,Moscow,onsite,5,723000,Part-Time,4.8,1
4072,Uber,IOS Developer,f,31,London,hybrid,2,312000,Full Time,3.4,0
4073,Infosys,Test Engineer,other,41,Munich,onsite,4,193000,Part-Time,1.2,0
4074,Wipro,Data Analyst,other,38,Dubai,remote,2,801000,Full Time,0.6,0
4075,Amazon,Front End Developer,f,47,Moscow,onsite,1,334000,Full Time,4.3,0
4076,Apple,Front End Developer,m,30,Manchester,onsite,4,913000,Full Time,4.5,0
4077,Wipro,IOS Developer,other,21,Dubai,remote,1,599000,Intern,3.2,1
4078,Amazon,Android Developer,other,37,London,remote,2,521000,Intern,2.0,1
4079,Uber,Python Developer,f,37,Manchester,onsite,1,78000,Full Time,4.6,0
4080,Wipro,Back End Developer,m,18,California,onsite,4,369000,Part-Time,0.2,0
4081,Amazon,Back End Developer,f,23,London,onsite,5,442000,Part-Time,2.1,0
4082,Uber,Full Stack Developer,m,23,California,remote,3,905000,Part-Time,0.1,1
4083,Mastercard,Android Developer,f,37,Tokyo,hybrid,5,213000,Part-Time,0.4,0
4084,Microsoft,Front End Developer,m,40,Manchester,hybrid,4,388000,Full Time,0.4,0
4085,Uber,Test Engineer,other,35,Sydney,onsite,1,469000,Full Time,3.4,0
4086,IBM,Front End Developer,other,30,New York,onsite,2,26000,Intern,4.8,1
4087,Mastercard,Front End Developer,other,20,Tokyo,onsite,4,560000,Full Time,2.7,0
4088,Infosys,Android Developer,f,38,Munich,onsite,5,590000,Intern,0.1,0
4089,Apple,Android Developer,other,49,Bombay,onsite,3,283000,Full Time,1.9,1
4090,Infosys,Data Analyst,m,19,New York,remote,4,961000,Full Time,4.7,1
4091,Uber,Python Developer,other,38,Tokyo,onsite,4,581000,Part-Time,3.4,1
4092,Uber,Android Developer,f,27,Moscow,onsite,5,904000,Part-Time,4.3,0
4093,Google,IOS Developer,m,18,Manchester,hybrid,1,620000,Intern,0.3,0
4094,Microsoft,Research Engineer,other,31,Sydney,onsite,4,491000,Intern,4.2,0
4095,Cognizant,Full Stack Developer,f,37,Sydney,onsite,2,632000,Full Time,1.7,1
4096,IBM,Research Engineer,f,19,New York,onsite,4,384000,Full Time,1.1,0
4097,Microsoft,Research Engineer,m,20,New York,onsite,4,633000,Part-Time,1.9,1
4098,Mastercard,IOS Developer,f,45,Moscow,remote,5,698000,Intern,1.7,0
4099,IBM,Android Developer,other,30,California,onsite,2,328000,Full Time,1.1,0
4100,Infosys,Back End Developer,other,43,Dubai,onsite,5,121000,Part-Time,2.8,1
4101,Uber,IOS Developer,f,34,Moscow,onsite,3,984000,Part-Time,1.0,0
4102,Google,Back End Developer,m,33,Sydney,onsite,3,381000,Full Time,3.9,1
4103,Amazon,Android Developer,m,47,Manchester,hybrid,2,99000,Full Time,1.9,0
4104,Uber,Android Developer,f,20,California,hybrid,4,735000,Intern,1.5,0
4105,Cognizant,Data Analyst,other,23,Manchester,remote,3,64000,Intern,4.9,1
4106,IBM,Python Developer,m,39,Sydney,hybrid,3,826000,Intern,0.9,1
4107,Infosys,IOS Developer,other,47,Bombay,remote,1,752000,Full Time,2.6,0
4108,Google,Software Development Engineer,other,41,Munich,remote,1,827000,Part-Time,2.9,1
4109,Amazon,Android Developer,f,49,California,onsite,1,921000,Part-Time,4.8,0
4110,Wipro,Test Engineer,m,48,Bombay,remote,2,729000,Intern,3.8,1
4111,Apple,IOS Developer,other,24,Manchester,onsite,1,195000,Full Time,1.9,0
4112,Wipro,Full Stack Developer,f,43,London,remote,1,411000,Intern,4.2,1
4113,Apple,Back End Developer,other,26,Bombay,remote,1,702000,Full Time,1.8,0
4114,Amazon,Front End Developer,m,34,Dubai,remote,1,93000,Full Time,1.0,1
4115,Amazon,Android Developer,m,34,Tokyo,remote,5,84000,Intern,1.4,0
4116,IBM,Android Developer,m,19,Sydney,onsite,5,988000,Full Time,1.2,0
4117,Microsoft,Android Developer,f,20,Tokyo,remote,2,666000,Part-Time,3.1,1
4118,Amazon,Data Analyst,f,21,Tokyo,remote,2,648000,Full Time,1.6,1
4119,Microsoft,Full Stack Developer,other,52,London,remote,4,235000,Full Time,0.6,0
4120,IBM,Full Stack Developer,other,25,New York,onsite,2,658000,Full Time,1.9,0
4121,Wipro,IOS Developer,other,55,Munich,hybrid,1,553000,Part-Time,0.4,0
4122,IBM,Full Stack Developer,m,45,Moscow,onsite,4,204000,Intern,3.1,1
4123,Amazon,Python Developer,f,48,Moscow,onsite,1,749000,Full Time,3.7,0
4124,Uber,Test Engineer,m,29,California,remote,4,854000,Intern,4.7,0
4125,IBM,Back End Developer,other,33,California,hybrid,3,857000,Full Time,2.0,0
4126,Google,Research Engineer,m,23,New York,onsite,4,213000,Part-Time,0.5,0
